x	v	dtheta	theta
0.11940419441111	-0.13134909275434	0.055171696414257	-0.075789842986134
0.1749591751588	1.2483578364431	-3.7514818168935	-0.24804677349765
0.31305799587841	1.342524666388	-2.6680505022897	-0.60284729656072
0.34467428572415	-0.24475109970325	2.85654224053	-0.60702274432799
0.2388257166229	-2.0343998994029	8.8367260919879	0.014518625558742
0.030261513321127	-2.5477402675573	9.0399200500836	0.95803294710538
-0.2006468868861	-1.5963632262736	5.4283796257374	1.675358378647
-0.28666058950312	-0.39327950956241	3.8059549006043	2.1113695965393
-0.26917830997318	0.65455203817245	3.7428734873246	2.4694856346467
-0.19128716071796	0.70518656602444	2.4569471960557	2.7767765869474
-0.15271530786409	0.49184808415427	1.0082058173869	2.9632178873034
-0.099633723968585	0.51298331313023	0.70039199700516	3.0323342706438
-0.042202731989375	0.87256083932334	1.6302203616219	3.1422070081552
0.033766211535429	0.35178718159903	0.19112602991918	3.2276973250621
0.072805440667336	0.50703984453618	0.96747404082123	3.2956390429156
0.093364075106591	-0.2676268676058	-0.84801677733005	3.317989008316
0.046368135674127	-0.45897488727532	-1.0830255020288	3.2120370860148
0.016129475149726	-0.29631617339356	-0.52962121340189	3.1326783990933
-0.0048181191047861	-0.10636954610052	0.012165848895359	3.0973064716673
-0.0090590189731636	-0.021845433167225	0.080689128245612	3.1044063938053
-0.013207338367445	0.065834221868508	0.21909871553898	3.126560303836
-0.018101486544186	-0.056816176428706	-0.24605018670021	3.1139214577739
-0.020022039553761	0.2064242268454	0.56175802407331	3.1366369699842
-0.014461597782441	-0.20192851730922	-0.72771745712838	3.1023896636175
0.0020002905036601	0.47377198689934	1.1977008809914	3.1267731976322
0.039981280664343	0.082335679540832	0.1587261200601	3.2100783501114
0.032697472863348	-0.19609046298742	-0.38444791874633	3.2260560544583
-0.01906923977938	-0.5571341253788	-1.4230191210967	3.1175109825978
-0.029643481541812	-0.016095970460768	-0.028159826565093	3.0430892560624
-0.030755212659148	0.55866555930724	1.4998376553394	3.1082353622106
0.010833413583375	-0.18015654112803	-0.73227448918663	3.1500633727925
0.008953270708791	0.35438767492434	0.86738000294628	3.1574132043506
0.035551658566969	-0.070802631470561	-0.29531591612241	3.1757577989354
0.042362885889997	0.19862473958196	0.60618592525441	3.1859169097135
0.024901741374359	-0.17519680398015	-0.28125616543913	3.2227742122566
0.0028867681118864	-0.66818861696446	-1.6226292961911	3.1298073793018
-0.034472996536414	-0.05330494632556	-0.087286104048963	3.0421304462584
-0.02083482069947	0.44372380274314	1.2623903703053	3.1004550093834
-0.014931615297462	-0.098310140301874	-0.41713182753302	3.1394984484973
-0.0051837260950304	0.10449414455506	0.2458603059437	3.1118475520615
0.015992441231065	0.26904682000857	0.69339018240632	3.1927862907736
