x	v	dtheta	theta
-0.019345977694432	-0.0036822171757372	-0.043596415993556	0.00014603464015361
0.059596230440928	1.4925783101511	-4.2671473629147	-0.24232625153479
0.20530497945981	1.3971283777855	-2.76443076256	-0.59746916627571
0.2741417891222	-0.20476733142377	2.7857212105941	-0.58917237470243
0.16315828432853	-2.0002690907805	8.8209573022	-0.010329515347286
-0.086207329254296	-2.538050221809	9.0999487684858	0.93619498928492
-0.2502122506413	-1.55014342065	5.4571481646784	1.6569280514506
-0.38198634727709	-0.34019828334269	3.7871688511338	2.1149715790561
-0.3521908057047	0.66790040162332	3.5373842592142	2.4555245632297
-0.29112680193418	0.67785513658707	2.1070002129768	2.7271908386313
-0.20395939498225	0.6552605419666	1.0533877599512	2.8798881936601
-0.12569899228678	1.3075431116828	2.4875780385616	3.0509051358878
-0.013968356342842	0.67884964717757	0.6243006732533	3.1952142818747
0.042134459398262	0.8760970073982	1.4841027204132	3.3162328162195
0.10814260061227	-0.11954835292499	-0.87678112226073	3.3651164263096
0.073063345289874	-0.24035016251181	-0.76272943743551	3.2449300607068
0.059352134837118	-0.035952320466165	0.13499363875331	3.2140831432212
0.049553479928179	-0.38825921893269	-0.7506678811214	3.1922814895118
0.0058534367481083	-0.29429230271044	-0.39586816387041	3.1443763399462
-0.032453115463579	-0.41376031679797	-0.83766426961646	3.0620025720205
-0.037332221945889	0.11945047741321	0.53207591345892	3.0699090163668
-0.021937282948657	-0.052034263278415	-0.1413754429158	3.0874038495194
-0.020876945333996	0.28732403533817	0.71787268632612	3.1196461912651
-0.0023027949286394	-0.036177277094545	-0.26144217207763	3.1469228311263
0.0041374121031458	0.16639092353473	0.3221450948291	3.1557226137142
-0.0065535799312734	0.042475036289692	-0.084114377980974	3.1509859781008
0.016469551501469	0.12594238918802	0.23127911824644	3.1552088878951
0.038913792138485	0.15815920562009	0.35925260241608	3.1873013094029
0.035430047199347	-0.0086587311391976	0.041306384907295	3.2113977312848
0.013780967397813	-0.3901906237343	-0.92944930932821	3.1716540223547
0.0049797334442906	-0.19426020524524	-0.41495804744735	3.1060321875855
-0.030458264417256	0.22444537880417	0.6981017762581	3.1156915116419
-0.014811642740429	-0.25301925264683	-0.79348746726138	3.0890768709995
0.0050651419293735	0.45393535896735	1.2447550550164	3.1394137361946
0.016076090762331	-0.15905172150196	-0.53420055234987	3.1616855578838
0.020623309731618	0.16935787413939	0.41414397706896	3.1486316334197
0.025642084184905	0.12077297633482	0.43106924515251	3.1893820699138
-0.001367741139407	-0.36735751187306	-0.84563804558921	3.1854696061035
-0.029479288248208	-0.45356693792844	-1.1426128005218	3.0923271607457
-0.036530643252946	0.10543881521788	0.26982241291342	3.0447148817106
-0.0052808754042917	0.52640875342689	1.2443174724359	3.1124658296448
