x	v	dtheta	theta
0.056045506849717	-0.010695409531529	0.18973694932824	-0.10353004253785
0.12628430928625	1.3150147951038	-3.3614237232605	-0.27126137702872
0.27307405829666	1.4860130123909	-2.5500896587947	-0.56239592711423
0.33709568227491	-0.14086275330847	3.0858142311547	-0.53550564060989
0.24069867315359	-1.8891981547712	8.9374246655267	0.056167612372056
0.0054352196863689	-2.3404530431959	8.7605976259833	1.0016197117422
-0.1770317628658	-1.5336349192546	5.3365464890109	1.697331689791
-0.25920001064052	-0.36503327673372	3.8087405554704	2.14423141363
-0.24969623637347	0.63240943875229	3.6689809075107	2.5027219963593
-0.17302601061914	0.54157380801882	2.0367962571424	2.7865651424836
-0.13157885635403	0.6032296045673	1.4330611487211	2.9488682677807
-0.058120981576481	0.60214573080005	1.0680209919291	3.0768045795313
0.00055292271840362	0.63324894662323	1.1082996289419	3.1738752775692
0.031517955046813	0.35388040529181	0.49102237751476	3.2419490053842
0.067662848751743	-0.024703634998919	-0.36311810503955	3.2520018731393
0.056666744598009	0.051193041348909	0.24017979682335	3.2485479561066
0.042435996951002	-0.57098943559692	-1.3170850465057	3.1999139349421
-0.025818494676621	-0.29858085689126	-0.51756212744152	3.1170999326935
-0.040353912831901	-0.28101884180445	-0.68476322532942	3.0513101358388
-0.063455325172622	0.32848572296308	0.88336251029452	3.0838290924116
-0.036133984927829	-0.17717995622513	-0.82834455803014	3.0614478571097
-0.028288185153286	0.74215748307048	1.6332434726411	3.0931779856279
0.0427591509798	0.40684675337387	0.70972760573599	3.2153134232244
0.067864561985718	0.12336460431589	0.23797146417265	3.2505918364935
0.068060192617064	-0.21520679714384	-0.46814362070676	3.2558098311496
0.030303825620157	-0.458509118876	-0.98001899232347	3.1694460459621
-0.002277642149013	-0.1993849240277	-0.20067377118411	3.1258301898138
-0.031229430596593	-0.29822032251768	-0.54818150530798	3.090851015809
-0.055936593755118	-0.098600134601435	-0.14449331054828	3.0521274534368
-0.039657870564265	0.18021018736125	0.36113375349388	3.0646058756337
-0.0027564881102167	0.42561385510577	1.0056303505869	3.1279805853546
0.025958279766865	0.15487575734603	0.18951405180855	3.1876612503023
0.024657029498456	0.10137108536566	0.22380492916883	3.2163185030543
0.025716501971684	-0.37688398150883	-1.0791513963552	3.1672260950131
0.020040075127143	0.099002966071887	0.4295961899361	3.1109011532163
0.021463427011931	0.2129877403487	0.73179771545973	3.1996382817481
0.0074231533012994	-0.58364995121995	-1.500197075635	3.1509692564233
-0.024018962610152	-0.069102977691522	-0.05618462009924	3.0848426391707
-0.021170918247677	0.12882127037602	0.38050084428833	3.0968023612672
-0.039707027737631	0.12802106070941	0.25395030552234	3.1217039383903
-0.0033070202600455	-0.094126801697263	-0.37936276985555	3.1301331649759
