x	v	dtheta	theta
-0.047806	0.034463	0.11353	0.096006
0.00070591	0.68336	-2.0457	0.0087116
-0.029281	-0.92017	2.8457	0.035801
-0.18515	-2.1445	5.7148	0.49953
-0.31927	-0.53887	0.10786	0.77691
-0.26941	0.78158	-4.7119	0.56341
-0.15039	2.4729	-10.268	-0.21839
0.11612	2.387	-8.289	-1.1903
0.26647	0.85716	-5.0748	-1.8224
0.2983	-0.3165	-4.1133	-2.2676
0.21613	-1.1414	-4.144	-2.668
0.15539	-0.3326	-0.94741	-2.9255
0.085922	-0.46903	-0.84111	-2.9907
0.053652	-0.97061	-2.0712	-3.1331
-0.025918	-0.0049847	0.62932	-3.2069
-0.023927	-0.3663	-0.64847	-3.2168
-0.041175	0.062878	0.45064	-3.2108
-0.053368	-0.11704	-0.35023	-3.2271
-0.044141	0.36097	0.87409	-3.1958
-0.019128	0.12746	0.13348	-3.1476
-0.00072563	0.13498	0.11732	-3.1271
-0.0037152	0.13329	0.16366	-3.1274
0.026864	0.060156	0.0096315	-3.1107
0.038938	0.082049	0.22971	-3.0882
0.033918	-0.1739	-0.46101	-3.1053
0.0096437	0.0098779	0.1146	-3.1239
0.0072062	-0.23008	-0.47641	-3.1401
0.022001	-0.052507	-0.070003	-3.1749
0.010144	0.29347	0.90878	-3.1101
-0.00077739	-0.23433	-0.53189	-3.1306
-0.000857	-0.13107	-0.20571	-3.1386
-0.01252	-0.192	-0.47177	-3.1795
-0.01917	0.1922	0.61022	-3.1757
-0.012855	-0.0023686	-0.079662	-3.1503
-0.019067	0.052471	0.093999	-3.1452
-0.020237	-0.10566	-0.33497	-3.1574
-0.003935	0.078055	0.11063	-3.1782
0.017329	0.3142	0.76235	-3.1331
0.034457	0.08843	0.16292	-3.091
0.013389	-0.092134	-0.1919	-3.1022
-0.012988	-0.26174	-0.56106	-3.1209
