x	v	dtheta	theta
-0.057475	-0.015453	0.27861	-0.11139
-0.027076	0.58295	-1.118	-0.1448
-0.081075	-1.0851	4.1698	-0.0089511
-0.21361	-1.8738	5.7359	0.5212
-0.32272	-0.32747	0.31821	0.80806
-0.27943	0.80182	-4.1483	0.62629
-0.13303	2.6283	-10.129	-0.088134
0.15793	2.6664	-8.7387	-1.1023
0.32837	1.024	-5.1613	-1.7457
0.38588	-0.10171	-3.8572	-2.2132
0.33806	-1.0281	-3.8145	-2.5589
0.24667	-0.58741	-1.3471	-2.8178
0.16013	-0.9891	-1.7825	-2.9529
0.056032	-1.1092	-1.9042	-3.1548
-0.025693	-0.5141	-0.27526	-3.2426
-0.077382	-0.66795	-1.1119	-3.3138
-0.11482	0.089312	0.46388	-3.3525
-0.082171	0.35076	0.69631	-3.2753
-0.037835	0.52164	0.91354	-3.2127
0.0042857	0.63106	1.1537	-3.1191
0.075841	0.37778	0.64192	-3.0335
0.084657	0.062024	0.04746	-2.9972
0.053279	-0.39865	-0.9677	-3.0479
0.025777	-0.34822	-0.64765	-3.1233
0.0023433	-0.24408	-0.31183	-3.151
-0.032316	-0.30612	-0.6547	-3.2097
-0.026133	0.21018	0.5647	-3.2191
-0.024114	0.2668	0.59692	-3.1695
0.021121	0.10249	0.13023	-3.1402
0.020225	0.24603	0.62638	-3.0958
0.015459	-0.16082	-0.40766	-3.0712
0.0072772	-0.44504	-1.1408	-3.1512
-0.0065582	0.28381	0.91442	-3.1719
-0.0082487	-0.014186	0.043419	-3.1164
-0.036384	-0.34657	-0.95028	-3.169
-0.036145	0.14554	0.41714	-3.1997
-0.025235	0.096933	0.14516	-3.1669
-0.012918	0.10972	0.14074	-3.1384
0.0014221	0.020202	-0.13911	-3.1542
-0.0048139	0.31105	0.765	-3.1233
0.020289	-0.068401	-0.28167	-3.1036
