x	v	dtheta	theta
0.05576	0.11308	-0.11657	0.1144
0.098765	0.58377	-1.7134	0.011278
0.094043	-1.0107	3.0366	0.086893
-0.072087	-2.1569	5.5399	0.53765
-0.20091	-0.58508	0.0069435	0.80834
-0.19874	0.58225	-4.4928	0.5724
-0.081034	2.3242	-10.233	-0.1826
0.16366	2.2951	-8.4904	-1.1631
0.31941	0.7239	-5.176	-1.7973
0.32752	-0.44796	-4.1156	-2.2456
0.24634	-1.3992	-4.5325	-2.6783
0.15634	-0.44903	-0.92713	-2.9213
0.076876	-0.88386	-1.7797	-3.0955
0.034283	-0.19464	0.29652	-3.1549
-0.019457	-0.50822	-0.65694	-3.1488
-0.086796	-0.85525	-1.8931	-3.2882
-0.11265	0.25402	0.81921	-3.3314
-0.067199	0.2702	0.44339	-3.2677
-0.032291	0.67255	1.3451	-3.1776
0.027614	0.43541	0.71983	-3.0728
0.050452	0.1511	0.0059388	-3.0527
0.048896	0.076782	0.12394	-3.0254
0.03546	-0.44593	-1.1952	-3.0929
0.030383	0.10429	0.45146	-3.1378
0.050429	-0.086129	0.0083998	-3.0958
0.023667	-0.29813	-0.55411	-3.1449
-0.0086823	-0.02289	0.20564	-3.1494
-0.019873	-0.31781	-0.71606	-3.1804
-0.056482	0.096647	0.39744	-3.19
-0.036404	-0.19913	-0.63482	-3.2004
-0.01817	0.43358	1.0506	-3.1768
0.0042125	0.19579	0.28835	-3.1138
0.013207	0.036751	-0.078675	-3.0997
-0.0097411	-0.047974	-0.18546	-3.1045
-0.00069182	-0.28787	-0.92521	-3.1822
0.024118	0.69407	1.8426	-3.1311
0.062803	0.26669	0.82148	-2.9993
0.042433	-0.48424	-0.958	-3.004
-0.034821	-1.0503	-2.5234	-3.1838
-0.07811	0.066012	0.54442	-3.2856
-0.065137	0.0059208	0.077898	-3.2256
