x	v	dtheta	theta
0.072658	0.080248	-0.016634	0.011624
0.098084	0.53964	-1.3493	-0.072387
0.083157	-1.0895	3.6376	0.044315
-0.081169	-1.9786	5.4117	0.53693
-0.20595	-0.44386	0.026148	0.80851
-0.19436	0.59157	-4.2592	0.59204
-0.027713	2.3787	-10.055	-0.1468
0.20197	2.3952	-8.568	-1.1197
0.36707	0.8534	-5.1118	-1.7695
0.39212	-0.30882	-3.9277	-2.2181
0.32231	-1.2999	-4.1608	-2.591
0.22791	-0.75107	-1.5947	-2.8878
0.12304	-0.68962	-0.8463	-3.0136
0.04781	-1.0835	-1.831	-3.1508
-0.041542	-0.6173	-0.59418	-3.2513
-0.11002	-0.65957	-1.1754	-3.3446
-0.11436	0.17391	0.57684	-3.3619
-0.084031	0.47706	0.98398	-3.2704
-0.034946	0.5297	0.77911	-3.197
0.020869	0.74336	1.3209	-3.1064
0.082686	0.49508	0.87811	-2.9929
0.11829	-0.049267	-0.2355	-2.974
0.079717	-0.34559	-0.7312	-3.0173
0.061641	-0.58318	-1.1607	-3.1096
0.0042924	-0.12156	0.26967	-3.1319
-0.054581	-0.61999	-1.347	-3.1899
-0.067109	-0.19598	-0.38419	-3.2947
-0.084766	0.53544	1.3785	-3.2273
-0.038516	0.12934	0.053871	-3.1669
0.0072134	0.26384	0.35456	-3.1501
0.032321	0.42654	0.86664	-3.1105
0.082941	0.21608	0.49009	-3.0306
0.066301	-0.18857	-0.34104	-3.0098
0.009068	-0.70725	-1.6498	-3.1233
-0.039043	-0.075291	0.18768	-3.209
-0.048183	-0.21701	-0.4305	-3.1866
-0.062206	-0.14766	-0.43221	-3.2347
-0.056795	0.35296	0.8541	-3.2216
-0.015255	0.22719	0.30066	-3.1742
0.00046708	0.4087	0.87223	-3.1218
0.040713	0.098774	0.079007	-3.0635
