x	v	dtheta	theta
0.10639	0.59846	-1.1205	-0.083141
0.053512	-1.0152	3.8056	0.058539
-0.087024	-1.8859	5.4421	0.56536
-0.17106	-0.34211	0.048627	0.83264
-0.21176	0.48592	-3.8048	0.65186
-0.035473	2.3265	-9.8958	-0.059641
0.20749	2.5115	-9.0694	-1.068
0.35917	0.86731	-5.3222	-1.735
0.38553	-0.319	-3.9752	-2.1724
0.29432	-1.4376	-4.3865	-2.6026
0.18641	-0.9919	-2.0384	-2.9028
0.097035	-0.98692	-1.6072	-3.0822
-0.0020737	-0.76341	-0.95598	-3.2094
-0.078081	-0.67753	-1.0088	-3.2945
-0.11609	-0.25871	-0.33195	-3.3531
-0.12874	0.31771	0.69236	-3.3306
-0.064827	0.51632	0.81245	-3.2478
-0.0076362	0.77731	1.4093	-3.1586
0.074548	0.66908	1.0841	-3.0448
0.1388	0.40698	0.79582	-2.9498
0.13934	-0.17533	-0.26675	-2.934
0.065428	-0.79736	-1.571	-3.0126
0.0076648	-1.0415	-2.173	-3.202
-0.075979	0.06311	0.77189	-3.2687
-0.063669	-0.27244	-0.47926	-3.2427
-0.080063	0.085444	0.19961	-3.2642
-0.060046	0.3313	0.64029	-3.2166
-0.016065	0.30483	0.48881	-3.1617
0.0080057	0.36468	0.57248	-3.106
0.041098	0.14834	0.15727	-3.0805
0.024896	0.035937	0.061122	-3.0741
0.033349	-0.28208	-0.77595	-3.1073
0.029983	0.09879	0.50448	-3.1236
0.031722	-0.184	-0.29999	-3.1146
-0.0071783	-0.17882	-0.26074	-3.121
-0.017708	-0.46017	-1.103	-3.2007
-0.037927	0.38283	1.1387	-3.1978
-0.015579	0.016537	0.10398	-3.1339
-0.018609	-0.24314	-0.69521	-3.1873
-0.0027049	0.4224	1.1813	-3.1295
