x	v	dtheta	theta
0.058806	-0.080551	0.065963	0.060334
0.081647	0.53527	-1.878	-0.011449
0.049511	-1.0654	3.0572	0.034117
-0.12313	-2.1826	5.6406	0.5027
-0.25246	-0.57412	0.021135	0.77708
-0.2434	0.62891	-4.6388	0.54089
-0.094072	2.372	-10.194	-0.21027
0.1266	2.3	-8.2833	-1.1725
0.2946	0.83718	-5.1014	-1.8386
0.29785	-0.33001	-4.1333	-2.2646
0.22711	-1.1467	-4.1935	-2.6676
0.17048	-0.23848	-0.70037	-2.9252
0.13581	-0.41582	-0.63686	-2.9668
0.06418	-0.87032	-1.6371	-3.0836
0.0063894	-0.60694	-0.81644	-3.2077
-0.053174	-0.3112	-0.25576	-3.2672
-0.054198	-0.099626	0.0067701	-3.261
-0.064427	0.15624	0.37599	-3.2536
-0.030578	0.33164	0.67083	-3.1828
-0.0049305	0.24087	0.30171	-3.1672
0.04275	0.46826	1.0649	-3.086
0.069534	0.083269	0.1547	-3.0334
0.049983	-0.27786	-0.60806	-3.0382
0.0021973	-0.53956	-1.3017	-3.1424
-0.016998	0.06451	0.48822	-3.1527
-0.053089	-0.38934	-0.95615	-3.1985
-0.049429	0.14	0.32104	-3.2193
-0.025739	0.21765	0.34776	-3.2034
0.0066671	0.45208	1.0211	-3.1376
0.028758	0.18443	0.3064	-3.0578
0.018729	-0.24357	-0.69425	-3.0953
0.013853	-0.072273	-0.14109	-3.0988
0.013471	-0.31493	-0.8568	-3.1625
0.00454	0.39653	1.1936	-3.1735
0.037927	0.12727	0.40689	-3.0941
0.04071	-0.19702	-0.3368	-3.0801
0.013136	-0.39334	-0.82025	-3.1447
-0.03427	-0.014163	0.169	-3.1722
-0.031569	-0.27906	-0.69203	-3.2165
-0.043966	0.41153	1.2304	-3.17
-0.0092884	-0.091596	-0.25949	-3.1148
