x	v	dtheta	theta
0.1019	-0.089229	-0.01128	0.060059
0.14475	0.4927	-1.8959	-0.040943
0.08419	-1.1398	3.0792	0.032822
-0.065508	-2.2365	5.5951	0.49871
-0.21221	-0.64167	0.01286	0.76004
-0.22603	0.58296	-4.6716	0.51855
-0.047027	2.2705	-10.144	-0.22659
0.17013	2.2442	-8.2356	-1.1797
0.30277	0.77963	-5.0507	-1.8282
0.33118	-0.40355	-4.0955	-2.2736
0.26274	-1.1556	-4.025	-2.6712
0.1717	-0.21914	-0.39221	-2.8691
0.1273	-1.0246	-2.1322	-2.9989
0.050215	-0.59769	-0.73803	-3.1403
-0.027965	-0.5868	-0.72086	-3.2176
-0.091239	-0.54573	-0.9512	-3.2953
-0.091317	0.033305	0.23542	-3.3281
-0.072642	0.45446	1.0371	-3.2586
-0.02981	0.40215	0.65286	-3.1932
0.024007	0.54315	1.0455	-3.0937
0.046185	0.21374	0.30231	-3.0268
0.047437	-0.25704	-0.78188	-3.0628
0.036337	-0.059395	-0.055254	-3.1005
0.02394	-0.19686	-0.35929	-3.1157
-0.0090434	-0.22701	-0.45313	-3.1456
-0.027683	-0.16374	-0.43649	-3.2216
0.015228	0.47181	1.321	-3.1613
0.027373	0.14407	0.44392	-3.0795
0.0026369	-0.30945	-0.75703	-3.1034
-0.0066813	-0.28195	-0.61273	-3.1608
-0.029077	0.026331	0.15458	-3.1921
-0.010879	0.041658	0.10107	-3.1643
-0.0054888	0.067287	0.086937	-3.1669
-0.003494	0.22133	0.50025	-3.1391
0.01847	0.010799	-0.041554	-3.1128
0.0047954	-0.039155	-0.092867	-3.12
0.00039334	-0.12175	-0.35911	-3.142
-0.010819	0.050634	0.26516	-3.1583
-0.010702	-0.11683	-0.21491	-3.1361
-0.015278	-0.20272	-0.57415	-3.1874
-0.01627	0.37833	1.0692	-3.1471
