x	v	dtheta	theta
-0.12656	-0.13461	-0.14068	0.027144
-0.10107	0.59005	-2.1935	-0.10464
-0.13726	-1.0788	3.0572	-0.054656
-0.29566	-2.2839	6.0903	0.42098
-0.45266	-0.62284	0.38012	0.75775
-0.4529	0.8446	-4.8745	0.52815
-0.25126	2.4895	-10.164	-0.24786
-0.0016016	2.4664	-8.2571	-1.1942
0.15384	0.97344	-5.1408	-1.8617
0.18847	-0.1972	-4.2986	-2.3083
0.13873	-0.85492	-4.1574	-2.7029
0.12031	0.30437	0.036422	-2.9262
0.13527	-0.018233	-0.24171	-2.9229
0.10206	-0.5446	-1.2252	-2.9892
0.041072	-0.60825	-1.1711	-3.1102
0.0023471	-0.35578	-0.40699	-3.1957
-0.036527	-0.16352	-0.086207	-3.2358
-0.060348	0.010257	0.29791	-3.2088
-0.054234	-0.24409	-0.6461	-3.2243
-0.052508	0.36478	0.83954	-3.2178
-0.012894	0.27594	0.42937	-3.1477
0.017334	0.22768	0.33694	-3.1103
0.0093251	0.12463	0.16117	-3.0908
0.027174	-0.15229	-0.45601	-3.1087
0.014296	0.058905	0.20882	-3.1148
0.0029979	-0.18421	-0.48186	-3.1503
0.00074683	0.15267	0.55573	-3.1249
0.0043153	-0.30045	-0.67941	-3.1258
-0.020253	-0.15296	-0.3067	-3.1843
-0.021481	0.083862	0.29294	-3.1772
-0.0074681	-0.0082544	-0.07691	-3.1738
0.0016147	0.23968	0.59985	-3.1516
0.021038	0.066072	0.11331	-3.1029
0.0082868	-0.11115	-0.35878	-3.1278
0.0033378	0.043323	0.17486	-3.1314
-0.0034003	-0.13977	-0.39458	-3.1449
-0.0069534	0.061507	0.21241	-3.1592
0.010216	-0.013413	-0.029277	-3.1465
0.020528	0.091463	0.19714	-3.1362
0.011087	0.08801	0.25175	-3.1236
0.010362	-0.11349	-0.26465	-3.1295
