x	v	dtheta	theta
-0.13731	-0.0062614	0.012734	-0.073252
-0.093942	0.59556	-1.4988	-0.1586
-0.11484	-1.0752	3.872	-0.035726
-0.2964	-1.949	5.8316	0.49252
-0.40341	-0.38081	0.28279	0.76775
-0.35887	0.93402	-4.5701	0.58174
-0.18891	2.6672	-10.216	-0.17977
0.076418	2.6021	-8.3349	-1.1483
0.25623	1.0874	-5.0046	-1.7813
0.29631	-0.046416	-3.8419	-2.2174
0.26192	-1.106	-4.2258	-2.6091
0.19302	-0.31722	-1.0222	-2.8685
0.14229	-0.58732	-1.1153	-2.9792
0.07408	-0.65425	-1.0455	-3.0696
-0.0032004	-0.75998	-1.3139	-3.198
-0.045825	-0.27051	-0.11185	-3.261
-0.052313	-0.16426	-0.21575	-3.2921
-0.046741	0.4905	1.3312	-3.2468
-0.02626	0.31681	0.75047	-3.1095
-0.0018957	-0.23109	-0.84944	-3.1393
-0.019359	0.42051	1.1045	-3.1452
0.032273	-0.0088307	0.02358	-3.0759
0.0015937	-0.3235	-0.71129	-3.0922
-0.043902	-0.497	-1.2544	-3.1832
-0.057599	0.16371	0.4277	-3.2339
-0.047169	0.19258	0.38203	-3.184
-0.022368	0.10604	-0.068128	-3.1934
0.0055151	0.63134	1.5108	-3.1081
0.055344	0.13929	0.29281	-3.034
0.048072	-0.33762	-0.75782	-3.0371
0.0025664	-0.55243	-1.3543	-3.1458
-0.024551	0.13471	0.64811	-3.1778
-0.039527	-0.22063	-0.5055	-3.1804
-0.046109	-0.015457	-0.048952	-3.1927
-0.0093939	0.063486	-0.028146	-3.2012
0.0046677	0.57225	1.3725	-3.1596
0.038786	0.27195	0.6983	-3.0475
0.036542	-0.27599	-0.6884	-3.023
-0.01475	-0.71392	-1.7552	-3.1568
-0.035062	0.14916	0.60165	-3.226
-0.026729	0.075702	0.20394	-3.1619
