x	v	dtheta	theta
-0.0037181	0.0089559	-0.065965	-0.030442
0.026081	0.54399	-1.4996	-0.11509
-0.021653	-1.0872	3.7187	0.0079597
-0.15663	-2.0125	5.6957	0.50401
-0.29013	-0.44818	0.20721	0.79177
-0.28476	0.74371	-4.4	0.59298
-0.099588	2.527	-10.145	-0.19242
0.14502	2.492	-8.4147	-1.1231
0.32725	1.018	-5.0679	-1.7918
0.36221	-0.15404	-3.9037	-2.2081
0.29184	-1.1688	-4.22	-2.6089
0.21308	-0.33699	-0.834	-2.8615
0.15351	-0.7611	-1.4308	-2.9789
0.087146	-0.69823	-0.89855	-3.0683
0.025764	-0.9481	-1.6476	-3.1981
-0.03734	-0.22252	0.17547	-3.2879
-0.080559	-0.12477	0.15139	-3.2638
-0.10145	-0.22884	-0.5729	-3.2683
-0.079797	0.25926	0.52822	-3.2733
-0.052943	0.48859	0.88048	-3.2228
0.00026672	0.58967	1.0399	-3.1154
0.046684	0.30583	0.45922	-3.0531
0.070933	0.023337	-0.083334	-3.0504
0.071711	-0.055982	-0.00024165	-3.0341
0.058192	-0.47652	-1.0067	-3.0789
0.016164	-0.27097	-0.32852	-3.1483
-0.017949	-0.2504	-0.38572	-3.1785
-0.03525	-0.17413	-0.26003	-3.2121
-0.06497	0.067283	0.21435	-3.2265
-0.03865	0.10361	0.15653	-3.1872
-0.018576	0.17203	0.23194	-3.1709
-0.0091712	0.30265	0.54779	-3.1471
0.013799	0.1842	0.34017	-3.1047
0.045197	-0.032016	-0.15351	-3.0713
0.0087185	-0.14617	-0.38929	-3.1152
0.01747	-0.12769	-0.21448	-3.1291
-0.0047782	-0.12529	-0.24145	-3.1652
-0.0039882	0.066719	0.25078	-3.1467
-0.011068	-0.111	-0.31517	-3.1658
-0.013048	0.15218	0.43167	-3.1541
-0.014837	-0.073903	-0.26704	-3.153
