x	v	dtheta	theta
0.072026	0.027562	-0.10257	0.23671
0.10223	0.59249	-2.4247	0.10275
0.073623	-0.93868	2.0418	0.086211
-0.093473	-2.2633	5.0279	0.48976
-0.22853	-0.64625	-0.5532	0.68235
-0.25741	0.5815	-5.3009	0.38095
-0.10501	2.0846	-9.7781	-0.39216
0.14297	2.1327	-7.71	-1.3004
0.24645	0.66003	-4.9839	-1.9014
0.26642	-0.48559	-4.3809	-2.3645
0.21686	-0.59433	-2.9706	-2.7309
0.2168	0.40445	0.81711	-2.8343
0.19545	-0.40856	-0.60425	-2.8066
0.10735	-1.4395	-2.7751	-2.9808
-0.044416	-1.3878	-2.4968	-3.2378
-0.13525	-0.75654	-1.2581	-3.4193
-0.16496	0.22913	0.66999	-3.4349
-0.11216	0.66064	1.1561	-3.3302
-0.042519	0.96668	1.6444	-3.2084
0.06042	0.96336	1.6576	-3.051
0.13683	0.59841	1.0964	-2.9294
0.16698	-0.031222	-0.074313	-2.8781
0.12008	-0.79012	-1.6333	-2.9522
0.025567	-1.009	-2.0424	-3.1406
-0.049891	-0.32564	-0.095368	-3.2355
-0.086913	-0.52585	-1.097	-3.3193
-0.085132	0.50319	1.4148	-3.3023
-0.03147	0.36826	0.76591	-3.1789
-0.0050821	0.19727	0.32257	-3.0996
-0.016487	-0.13648	-0.65688	-3.1373
0.010594	0.3242	0.69117	-3.1404
0.0072352	0.1726	0.35395	-3.0959
0.03023	-0.17154	-0.56108	-3.1008
0.015516	0.087997	0.29806	-3.1128
0.022099	-0.20884	-0.5057	-3.1319
0.016798	0.09245	0.39004	-3.1422
-0.0012383	-0.081032	-0.040737	-3.1041
-0.010025	-0.49477	-1.2334	-3.1668
-0.02304	0.26622	0.77896	-3.1941
-0.013468	0.042763	0.14124	-3.1482
-0.027037	-0.092444	-0.31823	-3.1582
