x	v	dtheta	theta
-0.11296	0.010643	0.012987	-0.16314
-0.056339	0.58585	-1.1059	-0.2436
-0.068213	-1.0904	4.3815	-0.069471
-0.24529	-1.8646	6.0727	0.50905
-0.35755	-0.31525	0.635	0.82644
-0.30163	0.86736	-4.0064	0.68112
-0.1352	2.7375	-10.104	-0.041257
0.1314	2.781	-8.9228	-1.0627
0.36328	1.1802	-5.186	-1.7231
0.37926	-0.0096854	-3.7573	-2.1572
0.35303	-1.1093	-3.9852	-2.5189
0.23952	-0.8597	-2.0257	-2.8403
0.15796	-0.76419	-1.0657	-2.9688
0.061243	-1.1743	-1.9744	-3.1139
-0.029394	-0.89162	-1.3867	-3.2894
-0.096691	-0.12658	0.31183	-3.3257
-0.084922	-0.14261	-0.26916	-3.345
-0.050257	0.71836	1.8421	-3.2568
-0.0053595	0.49707	1.0155	-3.1282
0.0056776	0.17941	0.26762	-3.0576
0.010204	-0.31431	-1.0035	-3.0973
0.00064626	0.1197	0.33396	-3.1129
-0.0080156	-0.26366	-0.67997	-3.1349
-0.02502	-0.029486	-0.12629	-3.181
-0.013564	0.16094	0.38797	-3.182
0.0096387	0.16085	0.4339	-3.1394
0.018875	0.010177	0.029115	-3.1134
0.0011523	-0.092727	-0.23546	-3.1219
-0.006974	-0.13878	-0.35705	-3.1459
-0.015095	-0.01064	0.013332	-3.1555
-0.010473	-0.063139	-0.22924	-3.1675
-0.0049197	0.21348	0.49047	-3.1618
0.011497	0.11217	0.24292	-3.1282
0.0090318	0.0082189	0.0051131	-3.112
0.0090979	-0.17077	-0.42368	-3.1334
0.0063646	0.021961	0.095026	-3.1651
0.0072536	0.14488	0.4909	-3.1115
0.0086588	-0.30073	-0.72367	-3.1245
-0.020375	-0.076059	-0.056187	-3.1525
-0.031062	-0.23266	-0.68616	-3.2096
-0.020314	0.50853	1.3207	-3.1617
