x	v	dtheta	theta
0.11781	0.18385	-0.1585	0.080284
0.15259	0.41179	-1.0487	0.022328
0.12204	-0.90382	2.8255	0.12548
-0.029307	-2.1146	5.367	0.54765
-0.18749	-0.53708	-0.11036	0.8081
-0.18437	0.53535	-4.4705	0.56979
-0.010432	2.296	-10.177	-0.16717
0.22684	2.268	-8.4389	-1.1542
0.35703	0.72648	-5.1001	-1.7976
0.38272	-0.44065	-3.9984	-2.2295
0.28175	-1.451	-4.3683	-2.6223
0.15861	-0.96784	-2.0676	-2.9626
0.093779	-0.55296	-0.59072	-3.0768
0.01515	-0.78413	-1.1958	-3.1765
-0.032859	-0.53804	-0.70979	-3.2686
-0.082155	-0.062001	0.28528	-3.2805
-0.085819	-0.13181	-0.3097	-3.2692
-0.093244	0.30701	0.66945	-3.2572
-0.045802	0.30655	0.31813	-3.2127
0.0094857	0.72594	1.4135	-3.1421
0.074767	0.51051	1.0108	-3.0269
0.084182	0.050644	0.13604	-2.9715
0.081803	-0.60519	-1.3742	-3.0198
0.0068944	-0.48719	-0.83596	-3.1251
-0.03064	-0.57775	-1.1026	-3.227
-0.081821	0.085913	0.49282	-3.2597
-0.072266	-0.04209	-0.19691	-3.2417
-0.045424	0.35277	0.80003	-3.2334
-0.012199	0.40603	0.85744	-3.1238
0.019964	0.033809	-0.13586	-3.0993
0.020119	0.075262	0.11698	-3.1065
0.0073653	-0.053455	-0.1385	-3.1023
-0.00059391	-0.24803	-0.67308	-3.1428
0.0054863	0.10515	0.37545	-3.189
0.018529	0.24	0.74382	-3.0977
0.024069	-0.26889	-0.56555	-3.0877
-0.0089897	-0.36737	-0.84959	-3.1601
-0.051565	0.042368	0.30733	-3.1785
-0.041304	-0.29768	-0.85775	-3.1949
-0.06423	0.33715	0.79676	-3.205
-0.029029	0.086797	-0.06012	-3.1853
