x	v	dtheta	theta
-0.096664	-0.12428	0.060343	-0.057389
-0.051698	0.49706	-1.5451	-0.12339
-0.087819	-1.1503	3.7393	-0.018707
-0.23864	-2.0733	5.8694	0.49505
-0.38083	-0.47034	0.22947	0.79234
-0.3389	0.86281	-4.6933	0.54669
-0.19352	2.5864	-10.255	-0.23234
0.060084	2.4959	-8.2985	-1.1683
0.24757	0.99147	-5.0516	-1.8208
0.27808	-0.1525	-4.001	-2.2607
0.23254	-0.98526	-4.055	-2.6277
0.1559	-0.23491	-0.82734	-2.87
0.12973	-0.77622	-1.8594	-3.0119
0.076048	-0.012507	0.60896	-3.0618
0.052239	-0.59482	-0.85181	-3.0852
-0.035166	-0.82484	-1.556	-3.2052
-0.078613	-0.33079	-0.37011	-3.309
-0.10544	0.12716	0.44371	-3.2963
-0.081164	0.2006	0.29657	-3.249
-0.062125	0.42027	0.76709	-3.2217
0.021058	0.4839	0.83648	-3.1441
0.05669	0.5189	1.1087	-3.0373
0.062534	-0.017014	-0.04551	-2.9866
0.040373	-0.66966	-1.6031	-3.0717
-0.0080693	-0.19711	-0.16048	-3.1577
-0.049582	-0.36514	-0.73592	-3.1952
-0.056576	-0.13484	-0.28552	-3.2401
-0.05284	0.26242	0.67503	-3.2334
0.0064364	0.25764	0.46139	-3.1704
0.009284	0.41427	0.89136	-3.1099
0.042744	0.051303	0.043178	-3.0432
0.016189	-0.34917	-0.9581	-3.0828
-0.0020589	-0.19252	-0.48061	-3.1739
-0.0039541	0.25318	0.77056	-3.1515
0.0041263	-0.09639	-0.18459	-3.1104
-0.022613	-0.2917	-0.7857	-3.1586
-0.021163	0.088573	0.23555	-3.2128
-0.0092725	0.3202	0.83011	-3.1353
0.019108	-0.049462	-0.30844	-3.1297
0.016213	0.25957	0.72093	-3.1106
0.015651	-0.11989	-0.26572	-3.074
