x	v	dtheta	theta
-0.01669	-0.20279	-0.14418	-0.053703
-0.013946	0.42039	-1.6934	-0.16365
-0.046234	-1.227	3.6605	-0.062006
-0.2318	-2.2341	6.0714	0.45935
-0.37509	-0.5737	0.37076	0.75933
-0.37147	0.79955	-4.6958	0.56149
-0.20516	2.5253	-10.224	-0.2043
0.074255	2.451	-8.3538	-1.1906
0.24894	0.89596	-5.1333	-1.8402
0.27609	-0.26395	-4.1687	-2.2637
0.19129	-1.0775	-4.2358	-2.6913
0.13249	-0.027929	-0.34776	-2.9086
0.11576	-0.57011	-1.3603	-2.9971
0.075447	-0.31314	-0.28373	-3.0458
0.037603	-0.77282	-1.5832	-3.1521
-0.017238	0.014119	0.63512	-3.1768
-0.058087	-0.46537	-0.93715	-3.2229
-0.076768	-0.017397	0.12346	-3.2555
-0.0692	0.074197	0.069704	-3.2353
-0.060553	0.33912	0.56026	-3.2222
-0.020981	0.47168	0.83492	-3.1511
0.028738	0.31919	0.44719	-3.0966
0.053692	0.24089	0.44637	-3.0458
0.089327	-0.13846	-0.39672	-3.0438
0.05955	-0.08492	0.040468	-3.037
0.0028464	-0.64463	-1.4543	-3.1285
-0.031241	-0.17221	-0.10939	-3.2228
-0.038668	-0.026698	0.17231	-3.1948
-0.038406	-0.17151	-0.46676	-3.2116
-0.040543	0.34636	0.87535	-3.1988
-0.012663	0.12648	0.17934	-3.144
0.015502	0.091894	0.04666	-3.1171
0.013665	0.091731	0.17094	-3.1373
0.021069	0.13247	0.2817	-3.1052
0.0076828	-0.094353	-0.20704	-3.0933
-0.017872	-0.35873	-0.8897	-3.1412
-0.023151	-0.094963	-0.1513	-3.1859
-0.025735	0.073466	0.07666	-3.1814
-0.012191	0.18502	0.36986	-3.1823
0.012387	0.30563	0.61507	-3.1513
0.044965	0.26957	0.69534	-3.0652
