x	v	dtheta	theta
0.12824	-0.037003	0.051155	-0.039193
0.16187	0.5093	-1.3298	-0.11018
0.14331	-1.1254	3.799	0.0048411
-0.029771	-1.8833	5.2699	0.50968
-0.15687	-0.60741	0.42229	0.77614
-0.15725	0.53549	-4.1229	0.59694
-0.0060974	2.346	-10.015	-0.12143
0.25749	2.4303	-8.6898	-1.1105
0.38361	0.79704	-5.1096	-1.7501
0.42463	-0.35586	-3.8614	-2.1894
0.3496	-1.4589	-4.2322	-2.5827
0.19037	-1.0098	-1.9464	-2.8674
0.084397	-1.4374	-2.7724	-3.1192
-0.021626	-0.53709	-0.24361	-3.2634
-0.061444	-0.58557	-0.77373	-3.2953
-0.10105	-0.16437	-0.08881	-3.3498
-0.093228	0.36749	0.91192	-3.2955
-0.055172	0.40136	0.59527	-3.2423
-0.0083325	0.76739	1.583	-3.1136
0.078045	0.32806	0.46102	-3.0227
0.082658	0.035132	-0.060105	-3.0267
0.076563	-0.16146	-0.27312	-3.035
0.053729	-0.45726	-0.87123	-3.08
0.01846	-0.40895	-0.67432	-3.1655
-0.010174	-0.098255	0.15632	-3.1909
-0.033733	-0.20412	-0.30204	-3.1877
-0.065117	-0.16066	-0.33442	-3.2199
-0.076125	0.052977	0.073976	-3.2133
-0.071571	0.083609	-0.1722	-3.2349
-0.025964	0.67852	1.4623	-3.1825
0.028077	0.44721	0.79254	-3.0587
0.059851	0.0038694	-0.22051	-3.0324
0.040508	-0.15052	-0.46081	-3.0705
0.030562	-0.17158	-0.33273	-3.1147
2.0571e-05	-0.10717	-0.17624	-3.1466
0.030125	-0.10246	-0.14407	-3.1637
-0.0019619	0.18711	0.76682	-3.1363
0.012462	-0.25958	-0.49834	-3.0986
-0.026935	-0.44444	-1.0777	-3.2025
-0.026487	0.33978	1.0665	-3.1984
-0.0079905	0.041532	0.12958	-3.1279
