x	v	dtheta	theta
0.051512	0.1777	-0.09354	-0.017184
0.085525	0.41261	-0.75725	-0.076268
0.090972	-0.83494	3.1216	0.052751
-0.060734	-2.0091	5.706	0.52979
-0.18635	-0.47029	0.30689	0.82675
-0.20761	0.57288	-4.0117	0.64625
-0.02456	2.4222	-10.052	-0.05723
0.21805	2.4964	-8.8833	-1.0582
0.40104	0.9498	-5.2512	-1.7464
0.4412	-0.2188	-3.9629	-2.1866
0.36561	-1.1923	-4.0849	-2.5689
0.28053	-0.46083	-0.87616	-2.8302
0.20982	-0.84753	-1.2468	-2.9444
0.11689	-1.0167	-1.2744	-3.0532
-0.012754	-1.2819	-2.0291	-3.2101
-0.12075	-1.0174	-1.7246	-3.4078
-0.16647	0.0038927	0.29315	-3.4671
-0.1308	0.66108	1.3418	-3.3784
-0.057989	0.90236	1.5967	-3.2308
0.02907	0.90897	1.5024	-3.0869
0.10116	0.65358	1.1129	-2.9586
0.14695	0.072553	0.0030462	-2.9296
0.12655	-0.40854	-0.80439	-2.9526
0.056866	-0.86684	-1.7012	-3.0703
-0.022392	-0.65395	-1.0732	-3.1947
-0.056951	-0.43044	-0.76399	-3.2908
-0.064006	0.33733	1.0583	-3.2853
-0.03313	0.28527	0.64788	-3.1919
-0.010005	0.19663	0.26819	-3.1458
0.0049195	0.17951	0.29443	-3.1144
0.014292	0.0025798	-0.21171	-3.1368
0.028604	0.34936	0.90024	-3.0893
0.034609	-0.099047	-0.23651	-3.0337
-0.0063653	-0.63297	-1.6135	-3.1438
-0.011157	0.18805	0.67982	-3.1953
-0.025792	0.041612	0.17733	-3.1551
-0.0033552	-0.15866	-0.49763	-3.1604
0.014065	0.26779	0.74235	-3.1375
0.018603	-0.037743	-0.13571	-3.1412
0.016125	0.17171	0.51856	-3.0942
-0.0031961	-0.30105	-0.76802	-3.1232
