x	v	dtheta	theta
0.032148	0.21201	-0.0038038	-0.0047466
0.068086	0.47912	-0.81378	-0.049593
0.026407	-0.9092	3.3546	0.083856
-0.13006	-1.9963	5.5721	0.55811
-0.22439	-0.41993	0.10984	0.84334
-0.21608	0.58865	-4.1103	0.66562
-0.077935	2.4215	-10.162	-0.10111
0.18612	2.4641	-8.8816	-1.092
0.35461	0.86322	-5.2656	-1.7499
0.38768	-0.32408	-4.0139	-2.21
0.31221	-1.2811	-4.2328	-2.586
0.20861	-0.73284	-1.6163	-2.8901
0.14103	-0.73163	-1.0612	-3.0185
0.051439	-0.82997	-1.1919	-3.1405
-0.008031	-0.69844	-0.92163	-3.2273
-0.080827	-0.4285	-0.49826	-3.3056
-0.12054	-0.10149	0.0074552	-3.3315
-0.090529	0.21925	0.38243	-3.2918
-0.057861	0.58741	1.1057	-3.2272
0.0078759	0.57057	0.97591	-3.1495
0.041444	0.57228	1.1656	-3.0365
0.070533	0.037711	-0.043873	-2.9899
0.050331	-0.49462	-1.1768	-3.0374
0.0075682	-0.4841	-1.005	-3.1406
-0.021934	-0.14795	-0.1313	-3.1936
-0.033461	-0.10795	-0.099884	-3.213
-0.032725	0.082944	0.24871	-3.2093
-0.030611	0.18533	0.41318	-3.163
-0.013536	-0.016469	-0.18565	-3.1615
0.0020369	0.2492	0.51835	-3.1454
0.014066	0.13466	0.25241	-3.1079
0.020861	-0.071294	-0.27105	-3.1126
0.030043	0.042028	0.10917	-3.1263
0.036956	0.057607	0.23517	-3.1118
0.042792	-0.092253	-0.077674	-3.0943
0.019786	-0.26694	-0.49524	-3.1212
-0.024926	-0.24987	-0.4156	-3.1473
-0.043988	-0.40182	-1.0539	-3.2218
-0.050531	0.46184	1.2364	-3.2173
-0.0033309	0.14777	0.198	-3.1628
0.008313	0.3116	0.70969	-3.1129
