x	v	dtheta	theta
-0.1181	0.046084	-0.028547	0.027622
-0.097645	0.67485	-1.9526	-0.058117
-0.12269	-0.94298	3.1444	0.0014465
-0.27172	-2.1074	5.8791	0.50652
-0.39468	-0.49232	0.20026	0.77506
-0.3761	0.85559	-4.7679	0.56303
-0.20685	2.5684	-10.232	-0.21592
0.04383	2.4986	-8.3046	-1.1875
0.23516	0.97007	-5.0845	-1.8206
0.24909	-0.2308	-4.0785	-2.2585
0.19322	-1.1661	-4.4934	-2.6833
0.14552	-0.081789	-0.50117	-2.9252
0.095336	-0.38091	-0.78883	-2.9868
0.083439	-0.72289	-1.5599	-3.1014
0.017505	0.088504	0.88435	-3.1248
-0.00037246	-0.47962	-0.73636	-3.1342
-0.050146	-0.64166	-1.2935	-3.224
-0.088223	-0.020907	0.19184	-3.2647
-0.0853	-0.049467	-0.30067	-3.2611
-0.05893	0.55184	1.0584	-3.235
-0.0099046	0.56068	0.93394	-3.1647
0.058186	0.59433	1.162	-3.0531
0.098831	0.19664	0.36675	-2.9769
0.083076	-0.37669	-0.85053	-3.0021
0.054578	-0.60131	-1.2869	-3.0948
0.0091773	-0.18432	0.016194	-3.1668
-0.025902	-0.32442	-0.51114	-3.1847
-0.065447	-0.24201	-0.43148	-3.2341
-0.069751	0.019901	0.069323	-3.2459
-0.065165	0.24987	0.41626	-3.2182
-0.02948	0.32892	0.47064	-3.201
0.025603	0.61581	1.2859	-3.1073
0.057288	0.27805	0.58976	-3.0362
0.050874	-0.17823	-0.38957	-2.9993
0.036719	-0.77881	-1.8922	-3.1014
-0.010373	0.046481	0.55554	-3.1869
-0.015941	-0.22096	-0.30131	-3.165
-0.060408	-0.26653	-0.50896	-3.2016
-0.049786	-0.14796	-0.41128	-3.2386
-0.048394	0.46444	1.1251	-3.1974
-0.019615	0.1585	0.15284	-3.146
