x	v	dtheta	theta
0.028926	-0.16431	-0.051784	0.083708
0.064559	0.48988	-2.0751	-0.050929
0.024955	-1.1562	2.9985	0.010739
-0.14361	-2.2802	5.7168	0.46277
-0.2928	-0.66836	0.094151	0.75777
-0.28694	0.65475	-4.8621	0.51505
-0.13725	2.3152	-10.153	-0.29128
0.091646	2.2693	-8.1802	-1.214
0.23913	0.78805	-5.1179	-1.8518
0.25624	-0.38736	-4.3101	-2.3132
0.18836	-0.91964	-3.9076	-2.7044
0.13811	0.13778	0.072336	-2.8975
0.13693	-0.56902	-1.3624	-2.965
0.076639	-0.41329	-0.60982	-3.0856
0.038765	-0.42139	-0.42309	-3.1197
-0.0010582	-0.63119	-1.1155	-3.1806
-0.05737	-0.25029	-0.21526	-3.2536
-0.074941	-0.10928	-0.12197	-3.2706
-0.074734	0.2308	0.55278	-3.2603
-0.056734	0.33341	0.59107	-3.2015
-0.010547	0.32553	0.46478	-3.1469
0.0061685	0.34515	0.62784	-3.0829
0.021908	-0.064704	-0.41575	-3.0658
0.026601	-0.12637	-0.45464	-3.1268
0.045651	0.27092	0.77586	-3.1069
0.054646	-0.025429	0.056869	-3.0464
0.011604	-0.48415	-1.1345	-3.1238
-0.01308	-0.0549	0.14509	-3.156
-0.040221	-0.34043	-0.80279	-3.1994
-0.026202	0.1694	0.50678	-3.2046
-0.031352	0.13879	0.23028	-3.167
-0.0069856	0.091714	0.0090667	-3.1642
0.0091343	0.36236	0.8549	-3.1132
0.031932	-0.02618	-0.16932	-3.0919
0.022695	-0.053698	-0.11366	-3.0958
-0.0043425	-0.22803	-0.59077	-3.1288
-0.027376	-0.10676	-0.18956	-3.1761
-0.032673	-0.036745	-0.12746	-3.1875
-0.0023461	0.17621	0.28954	-3.1835
0.033006	0.42523	0.95396	-3.1254
0.062325	0.1859	0.4666	-3.0552
