x	v	dtheta	theta
0.11626	-0.10083	0.11324	-0.049379
0.10581	0.4532	-1.2568	-0.12001
0.078611	-1.161	3.8685	0.01496
-0.091235	-1.9951	5.4755	0.53159
-0.20337	-0.44597	0.01976	0.78694
-0.20597	0.61858	-4.3017	0.56952
-0.057374	2.385	-10.003	-0.17302
0.21244	2.4279	-8.4909	-1.1294
0.37756	0.86959	-5.1013	-1.7851
0.39288	-0.28461	-3.9208	-2.2293
0.31946	-1.1899	-3.9936	-2.6084
0.24355	-0.52663	-1.006	-2.857
0.14812	-0.89738	-1.3949	-2.9616
0.038972	-1.2917	-2.3189	-3.1593
-0.033221	-0.66442	-0.64657	-3.284
-0.10708	-0.46623	-0.49992	-3.3451
-0.12986	-0.073713	-0.094667	-3.3633
-0.09867	0.54683	1.1583	-3.3142
-0.026161	0.67425	1.1601	-3.2041
0.040369	0.78401	1.4314	-3.0843
0.10225	0.49628	0.90171	-2.9695
0.10803	-0.10533	-0.26611	-2.9379
0.077392	-0.77392	-1.7621	-3.0239
0.025032	-0.50905	-0.80695	-3.1701
-0.044621	-0.1408	0.14002	-3.1893
-0.054739	-0.53204	-1.2167	-3.2354
-0.073	0.27553	0.841	-3.2586
-0.0513	0.16188	0.18106	-3.2136
-0.018929	0.42755	0.82638	-3.1734
0.01826	0.35147	0.66478	-3.0914
0.033786	0.03024	-0.11076	-3.0567
0.028373	-0.20905	-0.62229	-3.1093
0.01546	0.10688	0.45624	-3.1107
0.025403	-0.28771	-0.65851	-3.1111
-0.016628	-0.12364	-0.16575	-3.1584
0.0033787	-0.18114	-0.46672	-3.187
-0.017297	0.40511	1.1782	-3.1537
0.012324	-0.050372	-0.13271	-3.1082
-0.029594	-0.16865	-0.42512	-3.1474
-0.032697	-0.14263	-0.41795	-3.1915
-0.0041818	0.25086	0.72483	-3.1726
