x	v	dtheta	theta
0.11488	-0.019999	0.038635	0.092248
0.13184	0.5655	-1.9321	-0.0033524
0.11933	-1.0447	2.9166	0.05249
-0.060257	-2.2044	5.5514	0.48786
-0.19879	-0.66666	0.077741	0.77152
-0.20314	0.56333	-4.5726	0.56654
-0.071062	2.3103	-10.178	-0.20558
0.20322	2.2509	-8.3532	-1.1801
0.31623	0.69054	-5.116	-1.8145
0.3244	-0.48422	-4.1533	-2.2747
0.23061	-1.2586	-4.1353	-2.6844
0.13831	-0.5099	-1.0468	-2.9094
0.090819	-1.1091	-2.4088	-3.0983
0.026007	-0.0091979	0.8144	-3.1647
-0.0065673	-0.409	-0.35571	-3.1292
-0.063344	-0.93643	-2.0509	-3.2697
-0.092011	0.20298	0.82374	-3.323
-0.067117	0.23678	0.50102	-3.2477
-0.048007	0.36998	0.6559	-3.171
-0.013571	0.16805	0.041302	-3.1601
0.016457	0.52127	1.0443	-3.1101
0.035097	0.24032	0.34767	-3.0167
0.032242	-0.36654	-1.124	-3.0852
0.041166	0.18818	0.62797	-3.0979
0.027009	-0.18441	-0.31875	-3.0683
-0.021695	-0.56335	-1.369	-3.1714
-0.036773	0.17978	0.66934	-3.1933
-0.038665	-0.13614	-0.31027	-3.1805
-0.023975	0.0091779	-0.096431	-3.2085
-0.0033123	0.45949	1.1792	-3.1549
0.011593	0.13071	0.30449	-3.0791
0.022287	-0.31185	-0.87265	-3.0892
-0.0062224	-0.11644	-0.19908	-3.1575
-0.031056	-0.040813	-0.047211	-3.1758
-0.018	-0.032464	-0.13108	-3.1806
-0.0046481	0.20256	0.49349	-3.1578
0.0089261	0.079265	0.10779	-3.1386
0.019742	0.117	0.27927	-3.1099
0.029663	-0.1079	-0.28761	-3.1314
0.01989	0.17099	0.55901	-3.1026
0.026152	-0.24045	-0.53945	-3.0844
