x	v	dtheta	theta
0.0046093	-0.030714	-0.0032031	-0.045437
0.05801	0.57409	-1.5096	-0.13127
0.0027717	-1.117	3.734	-0.003451
-0.14536	-1.9975	5.6526	0.50195
-0.27479	-0.45381	0.20174	0.77382
-0.25924	0.72951	-4.4153	0.56595
-0.086557	2.4931	-10.1	-0.17873
0.16323	2.498	-8.4064	-1.1698
0.32568	0.9097	-5.0245	-1.8029
0.38127	-0.25493	-3.8706	-2.2231
0.28377	-1.2181	-4.0921	-2.6077
0.19544	-0.7195	-1.5839	-2.8647
0.08926	-1.0619	-2.0037	-3.0417
0.014172	-0.85527	-1.3848	-3.219
-0.028188	-0.20359	0.19422	-3.279
-0.068157	-0.092838	0.23944	-3.2605
-0.071309	-0.18014	-0.37464	-3.2539
-0.074204	0.28013	0.59114	-3.2407
-0.045036	0.28382	0.44127	-3.1836
-0.0088819	0.30895	0.41517	-3.1582
0.013264	0.43292	0.88868	-3.099
0.048277	0.050583	0.023709	-3.0393
0.047508	-0.28929	-0.83395	-3.0792
0.016105	0.010934	0.27868	-3.1048
0.011657	-0.40011	-0.97452	-3.1328
-0.00092529	0.044871	0.3012	-3.1763
-0.0020835	0.00058613	0.072776	-3.1769
-0.00030978	0.092642	0.42806	-3.142
-0.0058028	-0.18281	-0.42772	-3.1224
-0.025465	-0.22149	-0.61478	-3.1921
-0.03339	0.34467	0.93264	-3.1623
-0.0089733	-0.081489	-0.28516	-3.1446
0.00017362	0.085583	0.1711	-3.136
0.0023953	-0.023258	-0.16504	-3.144
0.0030927	0.13753	0.38262	-3.1459
0.0037429	0.004874	0.015419	-3.1059
0.0033499	-0.26391	-0.71894	-3.1369
-0.015461	0.11123	0.32464	-3.1676
-0.015597	-0.0024621	-0.060667	-3.1653
0.010618	0.10972	0.29968	-3.1412
0.0081276	0.024568	0.00024485	-3.1328
