x	v	dtheta	theta
0.17767	0.42469	-2.0555	-0.0074462
0.11951	-1.184	2.8178	0.043215
-0.04304	-2.3598	5.5133	0.47743
-0.21073	-0.73892	-0.076931	0.73257
-0.20958	0.48509	-4.8519	0.50512
-0.069119	2.175	-10.103	-0.27262
0.1533	2.1134	-8.1457	-1.2278
0.28253	0.64624	-5.0982	-1.853
0.26798	-0.53425	-4.3108	-2.3052
0.20623	-1.2623	-4.3246	-2.7292
0.11787	-0.145	-0.35399	-2.9668
0.10305	-0.55934	-1.1038	-3.0468
0.044734	-0.31078	-0.17057	-3.0925
-0.0024178	-0.76218	-1.4059	-3.1846
-0.04367	-0.19329	-0.0706	-3.2347
-0.06009	-0.15989	-0.24335	-3.2477
-0.056484	0.14933	0.34918	-3.2557
-0.040951	0.4328	0.92343	-3.1699
-0.03042	0.13342	0.0097834	-3.1247
-0.021005	0.040741	-0.27485	-3.1425
0.0089099	0.37361	0.62402	-3.1338
0.036026	0.31075	0.56204	-3.1027
0.069763	0.17162	0.43757	-3.0406
0.072812	-0.25327	-0.51162	-3.0225
-0.0020598	-0.5687	-1.2746	-3.129
-0.0054893	-0.20104	-0.22774	-3.1913
-0.0068747	-0.027093	0.12889	-3.1995
-0.017949	0.094525	0.37131	-3.1591
-0.014522	-0.20115	-0.48726	-3.1914
-0.011975	0.32959	0.8744	-3.1591
-0.010149	0.024579	-0.020484	-3.1072
-0.011147	-0.24744	-0.80398	-3.1517
0.0050511	0.32946	0.77549	-3.1517
0.019622	0.13234	0.21497	-3.1069
0.023958	-0.021951	-0.098068	-3.1071
0.020518	-0.069816	-0.13899	-3.1024
-0.0038673	-0.22149	-0.5606	-3.1485
-0.0061591	0.083743	0.23447	-3.1708
-0.014418	0.091179	0.29003	-3.1317
-0.0035678	-0.24366	-0.70601	-3.1563
