x	v	dtheta	theta
-0.07889	0.20895	-0.19025	0.087643
-0.025366	0.61394	-1.6428	0.0065794
-0.051791	-0.96148	3.0959	0.080872
-0.20339	-2.1167	5.5669	0.5617
-0.34354	-0.51697	0.0033903	0.83405
-0.31664	0.74776	-4.79	0.59649
-0.17406	2.4709	-10.356	-0.19062
0.072602	2.358	-8.3698	-1.1685
0.23686	0.87207	-5.1516	-1.8266
0.25769	-0.30417	-4.1831	-2.2674
0.20374	-1.1536	-4.4289	-2.7054
0.13353	0.0718	-0.023973	-2.9083
0.12016	-0.59016	-1.3939	-2.9928
0.079224	-0.34945	-0.29646	-3.0678
0.027852	-0.68079	-1.0973	-3.1351
-0.04778	-0.57119	-0.90049	-3.2362
-0.088036	-0.23118	-0.2941	-3.2913
-0.07306	0.13033	0.38534	-3.2817
-0.053423	0.36804	0.79935	-3.225
-0.028843	0.35326	0.61553	-3.1708
0.0039436	0.2986	0.57166	-3.0786
0.0096671	-0.15297	-0.69705	-3.0977
0.026597	0.18918	0.40002	-3.1234
0.045988	0.078982	0.24424	-3.0885
0.038209	-0.13292	-0.26498	-3.0725
-0.011813	-0.37444	-0.88269	-3.1487
-0.016225	-0.039143	0.04699	-3.19
-0.02727	0.036806	0.19962	-3.1674
-0.031808	-0.14913	-0.4298	-3.1739
-0.013583	0.11306	0.22369	-3.1939
-0.0088288	0.33409	0.73292	-3.1566
0.02098	0.13729	0.30892	-3.1051
0.011486	-0.077595	-0.20134	-3.0894
0.03275	-0.30811	-0.81678	-3.1278
0.014166	0.23974	0.83999	-3.1449
0.012279	-0.087316	-0.03442	-3.0886
-0.025904	-0.53763	-1.3091	-3.1575
-0.019684	0.022971	0.17853	-3.2304
-0.0087606	0.33265	0.92591	-3.1543
-0.026816	-0.013664	-0.11548	-3.1293
-0.021167	-0.17965	-0.57701	-3.1472
