x	v	dtheta	theta
-0.26227	-0.050189	0.15297	0.056805
-0.21739	0.62792	-1.9286	-0.048814
-0.26201	-0.95805	2.9924	0.021558
-0.43744	-2.1979	5.8698	0.49097
-0.53882	-0.52721	0.1889	0.7811
-0.52725	0.92789	-5.0816	0.53548
-0.36266	2.4181	-9.81	-0.23621
-0.11008	2.5406	-8.3264	-1.1701
0.065758	1.1618	-5.163	-1.8424
0.12381	0.01732	-4.2593	-2.272
0.088563	-0.91009	-4.6863	-2.709
0.056773	0.37206	-0.25692	-2.9528
0.10095	0.4186	0.44896	-2.9634
0.12663	0.041841	-0.16853	-2.9365
0.10294	-0.44135	-1.0006	-2.9927
0.073991	-0.54315	-1.0691	-3.1182
0.028452	0.057083	0.80825	-3.1002
0.0043902	-0.55706	-0.91175	-3.1217
-0.067838	-0.73098	-1.458	-3.2214
-0.13364	-0.26771	-0.47163	-3.3175
-0.1253	0.15818	0.16493	-3.3291
-0.087025	0.73564	1.3987	-3.2645
-0.0046654	0.7289	1.2493	-3.1373
0.066296	0.59148	0.95218	-3.0396
0.1162	0.29674	0.53173	-2.9443
0.10713	-0.36605	-0.8452	-2.9758
0.040139	-0.63017	-1.2757	-3.0733
0.00089133	-0.57232	-1.0739	-3.1797
-0.046415	-0.091613	0.16649	-3.2104
-0.075122	-0.30556	-0.76765	-3.2565
-0.055522	0.41016	1.0197	-3.2494
-0.017771	0.3563	0.6845	-3.1502
0.016757	0.16296	0.12415	-3.1189
0.030995	0.25916	0.51578	-3.096
0.042731	0.013332	-0.016451	-3.0473
0.021219	-0.35874	-1.0143	-3.1084
0.018149	0.11506	0.4594	-3.1341
0.02926	-0.1285	-0.29496	-3.1484
0.024189	0.21652	0.76073	-3.1112
0.040345	-0.22575	-0.37824	-3.1018
-0.022493	-0.25986	-0.36781	-3.1373
