x	v	dtheta	theta
0.017732	0.02413	-0.11312	-0.0532
0.056401	0.49157	-1.3084	-0.12942
0.024034	-1.1575	3.9266	-0.00093609
-0.12729	-1.9638	5.5931	0.49958
-0.27053	-0.50262	0.31293	0.80101
-0.26174	0.75642	-4.3693	0.60069
-0.068333	2.4925	-10.189	-0.15228
0.17235	2.4706	-8.504	-1.147
0.33337	0.90258	-5.0661	-1.7736
0.35531	-0.25541	-3.8458	-2.225
0.28377	-1.2896	-4.1193	-2.585
0.16871	-1.0858	-2.4796	-2.8964
0.08252	-0.88231	-1.5067	-3.0906
0.014394	-0.60635	-0.79705	-3.2222
-0.035665	-0.18819	0.21828	-3.2469
-0.057698	-0.30091	-0.43335	-3.2421
-0.082938	-0.072653	-0.083379	-3.2739
-0.07586	0.26454	0.49607	-3.2591
-0.045723	0.47746	0.86985	-3.1973
0.0015017	0.4538	0.76614	-3.103
0.04939	0.1732	0.071187	-3.0666
0.048041	0.17181	0.26245	-3.0516
0.046852	-0.17653	-0.46623	-3.0799
0.042131	-0.088836	-0.092004	-3.0884
0.023702	-0.28841	-0.58631	-3.123
0.02457	-0.13558	-0.14953	-3.1495
-0.01902	-0.046737	0.097972	-3.1542
-0.031462	-0.30441	-0.76591	-3.2152
-0.032816	0.43094	1.2176	-3.1753
0.0078979	0.024042	-0.026416	-3.126
-0.0017761	0.0052632	0.072707	-3.1173
-0.0019414	-0.27934	-0.69763	-3.1346
-0.025123	-0.03492	-0.051451	-3.1837
-0.03215	0.096927	0.16969	-3.1806
-0.023595	0.12189	0.19698	-3.1728
0.0008055	0.16729	0.38127	-3.1198
0.011925	-0.087563	-0.41517	-3.12
0.0090096	0.17594	0.41543	-3.12
0.020594	-0.097416	-0.29597	-3.1356
0.012179	0.17444	0.54859	-3.1088
0.005793	-0.2481	-0.55826	-3.102
