x	v	dtheta	theta
-0.040655	-0.012676	0.077189	0.14493
-0.013302	0.68612	-2.3135	0.025969
-0.022025	-0.92431	2.5027	0.019133
-0.18027	-2.254	5.5865	0.45758
-0.33225	-0.6037	-0.025477	0.76059
-0.31839	0.71799	-5.0058	0.49202
-0.15946	2.3414	-10.139	-0.2975
0.082434	2.3255	-8.0845	-1.2462
0.23425	0.7867	-5.1075	-1.8773
0.24338	-0.41072	-4.3742	-2.3353
0.17346	-0.77401	-3.6324	-2.706
0.14127	0.20505	0.055496	-2.8902
0.15362	-0.42861	-1.1593	-2.9411
0.10041	-0.36921	-0.51048	-3.0437
0.063735	-0.54848	-0.76587	-3.0865
0.018367	-0.67836	-1.221	-3.1879
-0.035147	-0.085335	0.49532	-3.2208
-0.054871	-0.42131	-0.78145	-3.2086
-0.093264	-0.20284	-0.51046	-3.2819
-0.083979	0.41292	0.92669	-3.2421
-0.052148	0.25685	0.16732	-3.2224
0.0097369	0.82562	1.6964	-3.1282
0.058575	0.50567	0.94026	-3.0059
0.090285	-0.08617	-0.28834	-2.9686
0.074847	-0.60953	-1.4517	-3.0616
0.017918	-0.074744	0.3793	-3.103
-0.027019	-0.65689	-1.3711	-3.1473
-0.070859	-0.42569	-0.86204	-3.2514
-0.091942	0.11119	0.36041	-3.2921
-0.057218	0.30721	0.60941	-3.2345
-0.034998	0.42869	0.73543	-3.1493
0.0048852	0.23172	0.054369	-3.1336
0.046575	0.59537	1.2623	-3.0856
0.086816	0.24	0.55297	-2.9857
0.085448	-0.39217	-0.84741	-3.0003
0.037426	-0.6631	-1.376	-3.0881
-0.032489	-0.45168	-0.76466	-3.2063
-0.057606	-0.169	-0.19247	-3.2667
-0.023149	0.24854	0.70022	-3.2261
-0.02469	0.27247	0.6681	-3.1493
-0.029456	-0.046492	-0.36199	-3.1461
