x	v	dtheta	theta
-0.0067032	0.12578	0.030046	0.17067
0.034024	0.6959	-2.11	0.064947
0.033511	-0.8799	2.5372	0.087686
-0.1383	-2.1305	5.3872	0.48935
-0.25307	-0.55964	-0.11541	0.76
-0.26819	0.6408	-4.7747	0.50698
-0.094362	2.3402	-10.148	-0.25103
0.12171	2.2667	-8.1961	-1.202
0.27686	0.804	-5.0604	-1.8334
0.30712	-0.38069	-4.1451	-2.2714
0.21272	-1.1573	-4.2244	-2.6996
0.17031	-0.1012	-0.29636	-2.9184
0.14286	-0.54506	-1.0163	-2.9852
0.078044	-0.5968	-0.86607	-3.068
-0.007232	-0.76405	-1.2882	-3.1564
-0.081299	-0.70879	-1.3613	-3.2812
-0.13189	0.014792	0.23066	-3.3577
-0.10142	0.36019	0.66925	-3.3062
-0.068966	0.65374	1.2742	-3.2007
-0.0018799	0.44845	0.51977	-3.1316
0.065427	0.60795	1.08	-3.0434
0.1077	0.22502	0.40801	-2.9734
0.09811	-0.33914	-0.71634	-2.9885
0.054944	-0.64653	-1.3622	-3.1082
0.022714	-0.081001	0.35756	-3.1478
-0.0099624	-0.40314	-0.61331	-3.1696
-0.03713	-0.34323	-0.52538	-3.2205
-0.074216	-0.091167	0.018708	-3.2246
-0.085769	-0.21366	-0.69031	-3.2685
-0.049685	0.63226	1.4438	-3.2238
-0.021387	0.42743	0.72627	-3.104
0.008164	0.033562	-0.34531	-3.1179
0.047373	0.42954	1.0174	-3.0868
0.077821	0.088426	0.21956	-3.0147
0.041183	-0.40127	-0.8215	-3.0511
0.016809	-0.6367	-1.3855	-3.1432
-0.027598	-0.012215	0.317	-3.2063
-0.05166	-0.15508	-0.22955	-3.1899
-0.050299	-0.20471	-0.57551	-3.2253
-0.048727	0.40699	0.96252	-3.2257
-0.016948	0.31619	0.58707	-3.137
