x	v	dtheta	theta
0.0003525	0.65638	-1.9372	-0.048538
-0.024327	-0.96814	3.1645	0.00203
-0.18453	-2.1142	5.8388	0.48467
-0.31977	-0.5304	0.24749	0.76158
-0.2895	0.78515	-4.615	0.55657
-0.12127	2.5149	-10.234	-0.20108
0.11436	2.4356	-8.3199	-1.1609
0.29475	0.94444	-5.0721	-1.8206
0.31703	-0.21106	-3.9738	-2.2545
0.25396	-1.0749	-4.011	-2.6257
0.17557	-0.41373	-1.1328	-2.8594
0.11183	-0.89403	-2.0178	-3.0185
0.065822	-0.29297	-0.091368	-3.1208
0.026212	-0.48375	-0.63691	-3.1635
-0.024641	-0.35724	-0.40327	-3.2274
-0.053355	-0.13544	-0.06423	-3.2419
-0.062398	0.016606	0.091287	-3.2373
-0.040484	0.17794	0.32535	-3.2251
0.0047503	0.44376	0.94271	-3.1538
0.01293	0.26237	0.50272	-3.0876
0.034446	-0.10828	-0.41324	-3.0915
0.025911	0.059904	0.17082	-3.0997
0.0029743	-0.18962	-0.4154	-3.1134
0.004433	-0.25595	-0.64128	-3.1409
-0.0041141	0.028413	0.21655	-3.1678
0.00055203	-0.029751	-0.10792	-3.1644
0.028016	0.18513	0.47402	-3.1775
0.033502	0.36889	1.0456	-3.0721
0.030491	-0.18593	-0.40756	-3.0515
-0.02064	-0.58014	-1.3386	-3.1502
-0.043449	-0.092681	-0.035002	-3.2179
-0.041321	-0.010044	0.078752	-3.2087
-0.040516	0.074106	0.12525	-3.2031
-0.030197	0.21417	0.53071	-3.1477
-0.023053	-0.12815	-0.55281	-3.1487
-0.012614	0.24846	0.44517	-3.1598
0.002302	0.1868	0.34758	-3.143
0.055626	0.17785	0.31391	-3.0987
0.055666	0.15017	0.45272	-3.0611
0.032349	-0.26687	-0.55747	-3.0685
