x	v	dtheta	theta
0.1383	0.019327	0.066298	0.007894
0.14934	0.51374	-1.4929	-0.067
0.13682	-1.0726	3.4221	0.058577
-0.034505	-2.0671	5.4597	0.53207
-0.16063	-0.53306	0.025987	0.80095
-0.1559	0.52528	-4.2663	0.60024
-0.017735	2.3107	-10.079	-0.14702
0.23265	2.3304	-8.5728	-1.1258
0.37629	0.79742	-5.1393	-1.7775
0.37159	-0.38069	-3.9428	-2.2323
0.30684	-1.3856	-4.2466	-2.6275
0.20328	-0.71204	-1.3065	-2.892
0.11271	-1.0399	-1.7994	-3.0461
0.02605	-0.85267	-1.1199	-3.1781
-0.066917	-0.76171	-1.1327	-3.2793
-0.1076	-0.403	-0.64499	-3.3604
-0.12598	0.3759	0.98463	-3.3709
-0.058013	0.58511	1.1259	-3.254
-0.0049353	0.68915	1.2775	-3.1264
0.043605	0.39756	0.60746	-3.0543
0.064049	0.10884	0.075519	-3.0133
0.050145	-0.2995	-0.81216	-3.0528
0.030532	-0.24801	-0.45332	-3.1118
-0.0040614	-0.2093	-0.35029	-3.1564
-0.011993	-0.12182	-0.20424	-3.1679
-0.01385	-0.039663	-0.019018	-3.1804
0.021825	0.052856	0.17008	-3.1677
0.012942	0.24854	0.64304	-3.168
0.036645	0.21584	0.63709	-3.0827
0.028291	-0.23257	-0.49443	-3.0561
-0.033047	-0.5799	-1.4408	-3.1571
-0.03987	-0.010905	0.15276	-3.234
-0.046258	0.15941	0.3942	-3.2046
-0.044969	0.14407	0.14083	-3.1655
0.0056494	0.1141	-0.0012873	-3.1543
0.008261	0.44374	0.97344	-3.1259
0.037144	0.15727	0.23545	-3.0572
0.054937	-0.18946	-0.59348	-3.0936
0.03677	0.1917	0.75213	-3.0689
0.038872	-0.41385	-0.81219	-3.072
0.0059638	-0.54361	-1.0746	-3.1508
