x	v	dtheta	theta
0.24062	0.040229	-0.10773	0.23362
0.27485	0.4173	-1.7938	0.12094
0.22448	-1.0591	2.2992	0.145
0.074248	-2.2793	4.7714	0.54545
-0.073582	-0.72434	-0.68096	0.73681
-0.10477	0.32698	-4.9626	0.47891
0.015717	1.929	-9.954	-0.31475
0.21489	1.9417	-7.97	-1.2549
0.35068	0.46578	-5.0055	-1.8718
0.31327	-0.70105	-4.2371	-2.3365
0.20826	-1.2889	-3.919	-2.7119
0.12888	-0.79855	-1.7301	-3
0.037801	-0.39763	-0.30848	-3.1001
-0.010376	-0.84316	-1.565	-3.1935
-0.053459	-0.26815	-0.14743	-3.2739
-0.08421	-0.071629	0.068837	-3.2754
-0.081974	0.056059	0.10693	-3.2898
-0.03903	0.5465	1.3036	-3.1938
0.0044859	0.26804	0.44191	-3.1044
0.01555	0.014878	-0.18301	-3.1119
0.005427	0.17915	0.38133	-3.0789
0.012043	-0.31143	-0.87911	-3.1101
0.0035853	0.029664	0.20582	-3.1255
-0.0078757	-0.26727	-0.68884	-3.1488
-0.041378	0.071857	0.19888	-3.1869
-0.018025	0.011776	-0.11596	-3.1754
-0.011429	0.28425	0.5865	-3.1629
-0.0066066	0.18135	0.32914	-3.1141
0.0095237	-0.085164	-0.44243	-3.1144
0.02832	0.14942	0.31633	-3.1428
0.047851	0.23668	0.622	-3.0879
0.046254	-0.12141	-0.14562	-3.0652
0.028739	-0.43886	-0.95573	-3.124
0.0104	-0.031783	0.25181	-3.1383
-0.0079246	-0.35161	-0.7217	-3.1827
-0.018817	0.12163	0.5485	-3.1789
-0.029644	-0.13727	-0.26052	-3.1686
-0.030247	-0.11466	-0.27529	-3.2052
-0.045966	0.30011	0.75453	-3.1468
-0.035357	-0.19964	-0.7124	-3.1664
-0.022624	0.28974	0.70743	-3.1644
