x	v	dtheta	theta
0.022816	-0.045956	0.095966	0.16087
0.034444	0.63939	-2.2986	0.043445
0.040866	-0.95388	2.4515	0.065899
-0.13128	-2.2417	5.4893	0.49295
-0.27899	-0.61897	-0.13902	0.73052
-0.26892	0.68502	-5.0112	0.48832
-0.1136	2.288	-10.085	-0.3066
0.10193	2.255	-8.0218	-1.2365
0.25612	0.75432	-5.0493	-1.8707
0.27366	-0.40142	-4.3072	-2.3238
0.20956	-0.79895	-3.5388	-2.6991
0.16338	0.18667	0.19977	-2.8555
0.1557	-0.65085	-1.4939	-2.9137
0.076677	-0.82857	-1.6232	-3.0855
0.025596	-0.35614	-0.1487	-3.1769
-0.034755	-0.44683	-0.5741	-3.2082
-0.059052	-0.43818	-0.74739	-3.2618
-0.064813	0.085041	0.35446	-3.2968
-0.050816	0.44541	1.0273	-3.2184
-0.0013705	0.27522	0.46151	-3.1374
0.0060391	0.18943	0.25805	-3.1077
0.020703	0.036855	-0.10047	-3.0977
0.014473	0.026389	-0.041055	-3.0965
0.0040225	-0.11476	-0.45156	-3.1331
0.028848	0.18694	0.48782	-3.1219
0.015708	0.0017132	0.0063935	-3.1073
0.021783	-0.175	-0.44702	-3.1237
0.016542	0.025244	0.16391	-3.1452
-0.010013	-0.022464	0.069624	-3.1305
-0.0024757	-0.29552	-0.77256	-3.1626
0.0010274	0.25826	0.77725	-3.154
-0.0068353	-0.034165	-0.11059	-3.1381
-3.6024e-05	-0.069365	-0.15964	-3.1316
-0.0074925	-0.097356	-0.30658	-3.1572
-0.025258	0.14593	0.357	-3.1668
-0.015038	-0.0029312	-0.13594	-3.1514
-0.0045526	0.11899	0.19115	-3.1475
0.01	0.085201	0.19382	-3.1229
-0.0030529	-0.059226	-0.23611	-3.1366
0.025215	0.058544	0.089358	-3.1349
0.030259	0.14347	0.40903	-3.1077
