x	v	dtheta	theta
0.23732	0.04426	-0.088838	0.011766
0.27307	0.36951	-1.0614	-0.031998
0.24272	-1.1019	3.4284	0.10152
0.06731	-2.1012	5.4245	0.53001
-0.070575	-0.60622	0.15199	0.81774
-0.095449	0.33097	-3.9692	0.62946
0.047381	2.1528	-9.9647	-0.067206
0.28262	2.2843	-8.9449	-1.0812
0.42466	0.67374	-5.2886	-1.7547
0.42747	-0.49121	-4.0355	-2.2186
0.30949	-1.435	-4.0893	-2.5973
0.20616	-1.2849	-2.5974	-2.9277
0.073232	-0.79596	-0.7842	-3.0921
-0.019138	-1.2229	-1.9824	-3.2091
-0.11665	-0.92435	-1.6193	-3.397
-0.15446	0.10503	0.52469	-3.4493
-0.11374	0.65446	1.3047	-3.3509
-0.043909	0.88224	1.6453	-3.2044
0.034009	0.7585	1.2956	-3.0575
0.097136	0.38186	0.5363	-2.988
0.11228	0.00065172	-0.12816	-2.9682
0.10833	-0.43217	-0.87378	-3.0162
0.048183	-0.44416	-0.65702	-3.0788
0.00011767	-0.71856	-1.3732	-3.2
-0.04534	0.043769	0.59906	-3.2175
-0.063271	-0.30366	-0.59324	-3.2181
-0.061907	-0.066863	-0.1662	-3.2617
-0.05998	0.4602	1.1123	-3.1939
-0.046041	0.098947	-0.057438	-3.1604
-0.020473	0.22296	0.25089	-3.1536
0.01284	0.30896	0.52148	-3.0888
0.016973	-0.01091	-0.25342	-3.0804
0.015363	-0.089621	-0.38452	-3.1308
0.030946	0.24769	0.65949	-3.1098
0.063888	-0.062198	-0.099821	-3.0892
0.026007	-0.058829	0.080249	-3.0941
-0.011313	-0.42863	-0.92228	-3.124
-0.031848	-0.36996	-0.83634	-3.2249
-0.048632	0.36808	1.1382	-3.2069
-0.0031831	-0.00020902	-0.011286	-3.1408
-0.0099419	-0.023359	-0.14277	-3.1682
