x	v	dtheta	theta
-0.094331	-0.039754	-0.04553	0.053305
-0.084958	0.6456	-2.1752	-0.049929
-0.073182	-0.96887	2.9194	-0.018927
-0.25249	-2.1989	5.9175	0.46289
-0.39872	-0.55628	0.23808	0.76363
-0.37224	0.81483	-4.8462	0.5565
-0.23467	2.4986	-10.176	-0.24577
0.04459	2.4412	-8.2523	-1.1812
0.21002	0.96903	-5.165	-1.8297
0.23169	-0.21875	-4.3196	-2.3133
0.19298	-0.63288	-3.5937	-2.6928
0.19907	0.58103	0.84563	-2.8271
0.20987	-0.23293	-0.4999	-2.8121
0.155	-1.1196	-2.1958	-2.9434
0.045179	-1.075	-1.7954	-3.1384
-0.052217	-0.74916	-0.97216	-3.2538
-0.10402	-0.64512	-1.1865	-3.3535
-0.12329	0.29307	0.84868	-3.3837
-0.088783	0.5735	1.106	-3.2976
-0.032815	0.7616	1.4392	-3.1718
0.057127	0.57744	0.92994	-3.038
0.075382	0.20253	0.27382	-2.9791
0.07579	-0.37442	-1.0956	-3.0323
0.051138	-0.043473	0.1579	-3.0836
0.027839	-0.38632	-0.69018	-3.0896
0.0026238	-0.52945	-1.216	-3.201
-0.0025233	0.41703	1.4737	-3.1663
-0.019281	-0.045219	0.14255	-3.0907
-0.02203	-0.71508	-1.8331	-3.1682
-0.057021	0.26128	0.85608	-3.2281
-0.061096	0.013769	-0.064932	-3.206
-0.036282	0.18106	0.28262	-3.1948
-0.026453	0.33007	0.61327	-3.1285
0.0075791	-0.0038934	-0.32206	-3.1471
0.028328	0.54657	1.3339	-3.0884
0.059581	0.047963	0.19656	-2.9991
0.040179	-0.65074	-1.5056	-3.0767
-0.018512	-0.26791	-0.25472	-3.1551
-0.058864	-0.52661	-1.1818	-3.2192
-0.096712	0.11154	0.37566	-3.2604
-0.070256	0.061342	-0.076715	-3.2421
