x	v	dtheta	theta
0.11643	0.0666	0.23799	0.10263
0.13287	0.63237	-1.7024	0.024982
0.11566	-0.94568	2.9545	0.10077
-0.043756	-2.1189	5.4668	0.56164
-0.16526	-0.53364	-0.074039	0.79412
-0.16336	0.50566	-4.3491	0.58279
-0.0033705	2.2975	-10.146	-0.15665
0.21331	2.2962	-8.5365	-1.1391
0.3437	0.72128	-5.1431	-1.7848
0.36865	-0.43808	-3.9826	-2.2178
0.28192	-1.4996	-4.4317	-2.6373
0.16	-0.9174	-1.8389	-2.9464
0.070109	-0.87694	-1.3488	-3.1047
-0.0045416	-0.78297	-1.0837	-3.2213
-0.080421	-0.51716	-0.55592	-3.3016
-0.12528	-0.27606	-0.42287	-3.3142
-0.13138	0.057751	-0.057206	-3.3605
-0.09139	0.90297	1.9066	-3.2628
-0.0061225	0.67176	1.1348	-3.1008
0.054272	0.35361	0.34195	-3.0576
0.083774	0.35766	0.59621	-3.026
0.11162	0.038659	0.14079	-2.9656
0.091528	-0.56374	-1.2082	-3.0135
0.025235	-0.58552	-1.0451	-3.1228
-0.031471	-0.45641	-0.76818	-3.2311
-0.047647	0.024586	0.42122	-3.2242
-0.046019	-0.176	-0.42658	-3.2454
-0.036331	0.5041	1.2681	-3.1997
0.00035705	0.18688	0.40361	-3.1041
-0.014402	-0.16711	-0.57108	-3.1155
-0.010036	-0.10455	-0.33983	-3.1429
-0.015967	0.029964	-0.049053	-3.1882
0.0040091	0.39306	0.90229	-3.1457
0.02089	0.14546	0.29157	-3.1039
0.029724	-0.049136	-0.14593	-3.0737
0.013687	-0.3091	-0.74279	-3.1238
-0.0058982	-0.035274	0.063316	-3.1723
-0.0077128	-0.015197	0.083021	-3.1398
-0.022696	-0.21901	-0.57461	-3.1717
-0.016836	0.14364	0.37694	-3.1745
-0.022338	0.074236	0.072424	-3.1761
