x	v	dtheta	theta
-0.26029	0.14917	-0.10243	-0.065628
-0.23007	0.64594	-1.286	-0.14822
-0.25246	-1.0037	3.9499	0.0072915
-0.38848	-1.8978	5.8753	0.52483
-0.48287	-0.27266	0.26874	0.81491
-0.47586	1.0062	-4.5276	0.59976
-0.29573	2.6914	-10.09	-0.13327
0.016301	2.7288	-8.6283	-1.1222
0.19352	1.1681	-5.1922	-1.7916
0.24802	-0.015206	-4.0709	-2.2249
0.19167	-0.95018	-4.3042	-2.6296
0.14197	-0.06876	-0.77997	-2.8825
0.15554	-0.33477	-0.94685	-2.9548
0.11857	-0.21544	-0.27361	-3.0195
0.069191	-0.48296	-0.70726	-3.0731
0.035265	-0.62532	-1.1279	-3.1551
-0.026943	-0.15922	0.1563	-3.2231
-0.031875	-0.25387	-0.37361	-3.2229
-0.059708	0.057297	0.33536	-3.2078
-0.064034	-0.17158	-0.59334	-3.235
-0.043411	0.54562	1.2106	-3.1803
-0.0048714	0.21588	0.18399	-3.1479
0.041419	0.42026	0.88808	-3.0845
0.061559	0.093774	0.11923	-3.0311
0.055802	-0.29329	-0.74843	-3.0707
0.0064299	-0.11041	-0.01572	-3.0894
-0.0057672	-0.65237	-1.5919	-3.1815
-0.029996	0.37296	1.2255	-3.2033
-0.010783	0.025702	0.11521	-3.154
-0.020827	-0.075026	-0.13181	-3.1394
-0.026198	-0.21764	-0.63315	-3.1626
-0.040637	0.12025	0.27599	-3.1989
-0.013563	0.15396	0.20705	-3.1645
-0.010259	0.23914	0.48021	-3.1405
0.010693	0.049979	-0.011848	-3.1074
0.031922	-0.045723	-0.19777	-3.1187
0.025803	0.15507	0.39086	-3.1301
0.037215	0.058187	0.2285	-3.0859
0.013812	-0.26953	-0.55481	-3.0859
-0.029952	-0.49254	-1.1727	-3.1773
-0.040701	0.093419	0.36007	-3.2118
