x	v	dtheta	theta
-0.059183	-0.11901	-0.0087782	-0.013724
-0.030316	0.52389	-1.7438	-0.11982
-0.080926	-1.1065	3.4641	-0.022885
-0.24587	-2.1411	5.8098	0.47329
-0.36868	-0.50633	0.18432	0.777
-0.35988	0.80045	-4.7625	0.55496
-0.18069	2.5289	-10.191	-0.24432
0.062735	2.4558	-8.2464	-1.1917
0.22956	0.91939	-5.0582	-1.8269
0.27341	-0.245	-4.0776	-2.2648
0.20411	-1.0969	-4.2793	-2.6689
0.15984	-0.12379	-0.60964	-2.9086
0.11849	-0.40397	-0.85919	-2.985
0.083573	-0.57675	-1.0255	-3.0685
0.029175	-0.46677	-0.62252	-3.1555
-0.029873	-0.36004	-0.42731	-3.2147
-0.039638	-0.23473	-0.37692	-3.2493
-0.051195	0.25192	0.83736	-3.2246
-0.026882	0.007505	-0.036238	-3.1828
-0.042875	0.17806	0.32565	-3.1634
-0.018846	0.019856	-0.26096	-3.1682
-0.020328	0.46308	1.0525	-3.1072
0.018337	-0.082156	-0.47658	-3.1046
0.0056196	0.23306	0.50687	-3.1102
0.02695	-0.08808	-0.29259	-3.0906
0.013761	-0.15563	-0.30717	-3.1296
0.0066035	-0.085113	-0.11372	-3.1334
-0.0099661	-0.1606	-0.37465	-3.1736
-0.010025	0.15901	0.4999	-3.1543
-0.011994	-0.11204	-0.27624	-3.1426
-0.02745	-0.098437	-0.26215	-3.174
-0.015568	0.090599	0.12238	-3.1787
0.007727	0.23999	0.55359	-3.1485
0.026601	0.14128	0.232	-3.1085
0.021536	0.039359	0.080285	-3.0847
0.025142	-0.26334	-0.74835	-3.1248
0.029916	0.19744	0.73491	-3.1505
0.026741	0.022664	0.24182	-3.0708
0.0072752	-0.50326	-1.1726	-3.1272
-0.021027	-0.084288	0.035857	-3.1732
-0.036544	-0.2261	-0.50387	-3.1995
