x	v	dtheta	theta
-0.067987	0.040817	-0.016653	0.037347
0.0013565	0.64119	-1.8348	-0.068442
-0.02481	-1.0024	3.2803	0.0028984
-0.18964	-2.0623	5.794	0.47536
-0.30928	-0.53702	0.31676	0.79568
-0.31721	0.78885	-4.565	0.57722
-0.11973	2.5294	-10.2	-0.1617
0.12725	2.4489	-8.4044	-1.1628
0.28069	0.90461	-5.0854	-1.7821
0.31341	-0.25371	-3.9903	-2.2305
0.2514	-1.2459	-4.408	-2.6504
0.17163	-0.31049	-0.77618	-2.8984
0.11655	-0.73438	-1.4631	-3.0022
0.050201	-0.66857	-1.0872	-3.1347
-0.013965	-0.37899	-0.32622	-3.2093
-0.024845	-0.377	-0.54924	-3.2556
-0.060943	0.18791	0.8429	-3.2164
-0.048766	-0.20736	-0.59993	-3.2466
-0.036274	0.61169	1.6412	-3.1854
-0.0050199	0.20346	0.48321	-3.0651
-0.017088	-0.46462	-1.2382	-3.0955
-0.027788	-0.3095	-0.85412	-3.2225
-0.028238	0.61608	1.7201	-3.1805
-0.0048368	0.19973	0.563	-3.0655
-0.014327	-0.48632	-1.264	-3.0909
-0.03508	-0.35681	-0.90047	-3.1989
-0.049683	0.3094	0.87805	-3.1945
-0.021152	-0.049565	-0.20625	-3.1478
-0.021108	0.0068483	-0.16932	-3.1859
-0.0080285	0.40809	0.9978	-3.1378
0.018152	0.029583	-0.054182	-3.088
-0.0074105	-0.13809	-0.45814	-3.1206
-0.011325	-0.055522	-0.23562	-3.1513
-0.0072641	0.10581	0.21602	-3.1431
0.0032821	0.0045656	-0.19513	-3.1595
0.020364	0.39136	1.0403	-3.1064
0.04112	-0.051196	-0.12223	-3.0769
0.015908	-0.23155	-0.47913	-3.0937
0.014023	-0.39056	-0.8868	-3.1732
-3.7102e-05	0.29915	1.095	-3.1591
0.0016535	-0.1035	-0.077638	-3.0748
