x	v	dtheta	theta
0.05219	-0.030289	-0.11225	0.2384
0.092265	0.62016	-2.6204	0.10379
0.06202	-0.93813	1.9595	0.07402
-0.12378	-2.2561	5.1468	0.44087
-0.25433	-0.73978	-0.24801	0.69675
-0.27756	0.54997	-5.1461	0.42003
-0.12158	2.0968	-9.7736	-0.3764
0.095611	2.1573	-7.7945	-1.2973
0.2147	0.64305	-4.9682	-1.9009
0.23054	-0.51526	-4.335	-2.3375
0.14067	-1.0969	-4.2583	-2.7743
0.1085	0.1656	0.20459	-2.9562
0.0821	-0.3906	-0.94207	-2.9829
0.041599	-0.70579	-1.628	-3.1393
0.011651	0.25687	1.2233	-3.1449
0.019722	-0.25883	-0.1399	-3.0871
-0.050482	-0.80559	-1.7455	-3.1779
-0.083748	-0.2895	-0.49737	-3.2837
-0.079987	0.21113	0.52413	-3.2617
-0.068857	0.26543	0.35045	-3.2259
-0.043698	0.47858	0.80958	-3.1845
0.014174	0.44962	0.69276	-3.1256
0.044424	0.45254	0.85041	-3.0315
0.079258	-0.077028	-0.32294	-3.0055
0.056604	-0.35596	-0.83604	-3.0443
0.027929	-0.42786	-0.91631	-3.1565
0.011366	0.19457	0.88581	-3.1489
0.012775	-0.22312	-0.30782	-3.1309
-0.0072038	-0.29401	-0.54615	-3.163
-0.039432	-0.12201	-0.085957	-3.1915
-0.061212	-0.19296	-0.48748	-3.2203
-0.077175	0.22057	0.45596	-3.2038
-0.0335	0.015663	-0.29116	-3.2233
-0.012591	0.82795	1.9522	-3.1434
0.060164	0.38849	0.92469	-2.9783
0.069799	-0.37332	-0.89613	-2.9916
0.017141	-0.71958	-1.6764	-3.0944
-0.063826	-0.31291	-0.46112	-3.222
-0.068235	-0.22404	-0.55604	-3.2556
-0.0578	0.3886	0.97489	-3.234
-0.042294	0.25072	0.34357	-3.1601
