x	v	dtheta	theta
-0.049188	-0.0056439	0.18856	0.039777
-0.007145	0.61912	-1.7784	-0.048218
-0.052578	-0.97939	3.2269	0.028616
-0.1896	-2.0855	5.6786	0.50211
-0.32545	-0.49912	0.13904	0.79052
-0.30054	0.74227	-4.6638	0.57252
-0.13949	2.5075	-10.294	-0.20571
0.10581	2.4052	-8.3352	-1.162
0.26014	0.91904	-5.0603	-1.8122
0.2963	-0.24608	-4.0224	-2.2322
0.21778	-1.2579	-4.4745	-2.6608
0.14134	-0.36855	-1.0486	-2.9304
0.096801	-0.50763	-1.0064	-3.0223
0.045391	-0.57939	-0.92363	-3.1206
-0.0063077	-0.44956	-0.651	-3.1888
-0.025451	-0.27476	-0.37019	-3.2518
-0.02662	0.23135	0.88681	-3.2116
-0.027428	-0.0099097	-0.024093	-3.1712
-0.035812	0.0040072	-0.081321	-3.1882
-0.036119	0.20216	0.4262	-3.1476
-0.019343	-0.094616	-0.56745	-3.1919
0.014489	0.72676	1.8553	-3.1195
0.07912	0.27359	0.77811	-2.9777
0.056491	-0.48961	-0.96239	-2.9966
-0.03663	-1.05	-2.3833	-3.1645
-0.090496	-0.20557	-0.17101	-3.2927
-0.090233	0.042257	0.16812	-3.2689
-0.09453	0.20474	0.25295	-3.2446
-0.049769	0.39181	0.53924	-3.2287
-0.005737	0.77125	1.5567	-3.1299
0.067092	0.44841	0.80739	-3.0172
0.061481	-0.05286	-0.095552	-2.9689
0.042203	-0.81364	-1.9818	-3.0871
-0.0028081	-0.0046884	0.51665	-3.1643
-0.030271	-0.36413	-0.57428	-3.1405
-0.061507	-0.67442	-1.563	-3.2486
-0.076441	0.36361	1.0272	-3.2587
-0.058197	0.17306	0.21437	-3.2191
-0.011471	0.39229	0.8008	-3.1457
-0.017071	0.16685	0.10796	-3.1161
0.0157	0.064971	-0.11553	-3.0964
