x	v	dtheta	theta
-0.019721	-0.17691	0.068805	-0.016169
0.0045015	0.44193	-1.6473	-0.090395
-0.037347	-1.1617	3.4245	0.011129
-0.20772	-2.176	5.7073	0.48496
-0.33985	-0.55136	0.078969	0.77012
-0.32352	0.74228	-4.8486	0.54493
-0.1586	2.4452	-10.22	-0.24648
0.079317	2.3625	-8.226	-1.2114
0.26479	0.81086	-5.0936	-1.8414
0.24824	-0.34098	-4.2061	-2.2806
0.18758	-1.1711	-4.4396	-2.7096
0.12026	-0.028384	-0.28942	-2.9502
0.12001	-0.39893	-0.93463	-3.01
0.069257	-0.24138	-0.10753	-3.059
0.035908	-0.69425	-1.2672	-3.1307
-0.036405	-0.33514	-0.3078	-3.1871
-0.053493	-0.58294	-1.3152	-3.2452
-0.084645	0.30325	0.85515	-3.308
-0.049858	0.40086	0.826	-3.2277
0.0037703	0.45306	0.82282	-3.1404
0.033392	0.3433	0.61809	-3.0638
0.04547	-0.035509	-0.253	-3.0694
0.051742	-0.033901	0.0042591	-3.059
0.04319	-0.38299	-0.82851	-3.1
0.0063207	-0.14713	-0.099867	-3.1402
-0.011174	-0.32914	-0.68332	-3.1725
-0.027112	0.0085051	0.14864	-3.1923
-0.04764	0.0023651	-0.11285	-3.2067
-0.018201	0.29566	0.62671	-3.1848
0.01909	0.28799	0.51246	-3.1263
0.033148	0.21452	0.41646	-3.0767
0.03519	-0.13526	-0.41335	-3.0736
0.039524	-0.18373	-0.47389	-3.1173
-0.0011441	0.10798	0.41699	-3.1241
0.0076276	-0.27515	-0.68551	-3.159
0.01553	0.23565	0.86182	-3.1219
0.012081	-0.23172	-0.44812	-3.1139
-0.008955	-0.27312	-0.62712	-3.173
-0.024912	0.13829	0.56293	-3.1759
-0.040386	-0.15148	-0.32609	-3.1484
-0.050598	-0.30788	-0.92295	-3.206
