x	v	dtheta	theta
-0.0036042999951549	0.13574117688013	-0.86655570507375	-0.070243787867077
-0.007638072470099	-0.099992996128415	0.0033893922550858	-0.08136358510107
-0.019221719182424	-0.45675307387862	1.3688270049092	-0.0074216823328298
-0.12363451099548	-1.1642501056926	3.295837832082	0.22658455732075
-0.16037939808016	0.058402317881369	-1.4154559737072	0.3060656148417
-0.14287055340582	0.83482906407804	-3.7158266626263	0.06324129302086
-0.12442178246057	-0.81636333448056	0.57570908329615	-0.13028839271338
-0.20082285566394	-0.96163193738653	1.223327254812	-0.016543694197223
-0.2699184957353	-0.12819165252678	-1.0244497916031	0.0050718291277196
-0.33512957597502	-1.0551407265576	1.5580735478048	0.029027484707129
-0.40538471490593	-0.55719839510903	-0.051228980582754	0.091100593062123
-0.4076626837473	0.18860835447675	-2.1712517995557	-0.032388873379796
-0.48377454132858	-0.67812430300963	0.38477193802082	-0.1037602223408
-0.41899405439691	0.94600351987163	-3.6348148984883	-0.27941557804975
-0.37524204701871	0.4457800307847	-1.1897314974105	-0.53568766941318
-0.36361916933444	-0.50993620411566	2.9143779381946	-0.41309604996852
-0.40969587671697	-0.32253600971498	2.8712885623831	-0.14998307044969
-0.44979535653334	-0.15274154263871	2.5803442589552	0.14699064310239
-0.42133804869278	-0.23974331433384	2.2153328463839	0.38848936341709
-0.46722774144492	0.16287687429807	-0.095116101017959	0.51208244323052
-0.46089762426078	-0.063714413147343	-0.8557774839903	0.44522379142207
-0.44657377696761	-0.011564068941586	-1.9298399778605	0.32228204211629
-0.51179877389895	-0.47406004577998	-1.5709354447606	0.13433144162971
-0.52879361904305	-0.67873050922304	-1.3819309780445	-0.037419840571227
-0.58878498458311	0.078535629855305	-2.4444125833579	-0.2264044293317
-0.48785906865133	1.3875336359878	-4.9964308506778	-0.60161715734226
-0.50160067211972	-1.5944715575599	5.0947365185094	-0.58298513189772
-0.64486631712181	-0.8935469111757	3.8232030379867	-0.14881764472437
-0.61129495511157	1.0486095573084	-1.1013469738234	0.0088043177144305
-0.61955138136002	-0.935191091176	3.8966651430959	0.13447303359343
-0.60990561084515	0.77619885418117	-1.4121173329736	0.2612867529425
-0.62441505827014	-0.20168486563327	0.76605632271508	0.25367008492076
-0.6353928010496	-0.85626014316178	1.7610481928498	0.37899039837863
-0.65178418482819	0.72604510106015	-3.5444739192776	0.26602624909982
-0.56132369515404	1.2833519925908	-4.8343966927699	-0.15974886593949
-0.52335355117584	-0.62703670677795	0.73533567232022	-0.37437783654341
-0.51453270153155	0.38675833741492	-1.2660899504009	-0.40033039822426
-0.59862955054073	-1.2694182026719	4.5736740461482	-0.21453185733515
-0.626438454997	0.2837719959664	0.42275216447279	0.033727983272571
-0.55763822516619	0.87551356657588	-1.374927034811	-0.023764881714229
0.06818190356072	1.235042255693	-3.5234456979091	-0.17855525112058
0.14586542112773	0.38775885618708	-0.035535670476282	-0.35309508919289
0.15280867055545	-0.42397833237478	2.8656904607003	-0.19633289813929
0.067211264502248	-0.73797975584042	3.6505607695851	0.11415548936079
-4.9713642097882e-05	-0.56654539109029	2.6593499944581	0.45401070618761
-0.024911800782167	0.24412186214894	-0.96598333061922	0.53826643617689
0.025162232320976	-0.115346306236	-1.351676218359	0.42893156444591
-0.027755621955885	-0.71648820970201	-1.1645792498032	0.29089432937596
-0.1039736213702	-0.69851170325974	-1.8206701551165	0.14981182894685
-0.15424266439104	-0.064543613507377	-2.7134062221768	-0.093712355584931
-0.075742861603743	1.2166891028429	-4.5170644923395	-0.44791659294458
0.043901619894759	1.5409169758389	-4.9100919879045	-0.97037778767668
0.10367146953117	-0.34064244763424	2.6496367320497	-1.0543587652816
0.038754553340964	-1.0778774365654	2.4116883206876	-0.7868306447789
-0.029026584273736	-0.42671052050244	0.92350278249579	-0.59646138558748
-0.075785117831953	-0.20809184148063	-0.10458670627738	-0.56552638607481
-0.063718024337681	0.1235061976003	-1.0142311756592	-0.62346040180984
-0.055852136611759	0.45814810994318	-2.1402159831775	-0.7895141258585
0.037520974671907	1.3001530511475	-4.3981222613733	-1.0992252884453
0.16647642598607	0.20403475220509	-0.30328577517145	-1.5012421232995
0.059007413808661	-1.6878055612893	2.8833047019083	-1.1636894915057
-0.12926029225704	-0.98042455899202	-1.3289933866542	-1.1400993383584
-0.090609665837243	1.4279224908251	0.82794975440564	-1.1518327351219
0.097026980841576	1.2788114826158	-4.120063041508	-1.3029889039318
0.15622418904157	-0.225614691539	0.77569420256604	-1.6610035960847
-0.0092127984297955	-2.221046787117	1.3149073307186	-1.3478903417485
-0.14336783549214	0.074312397637402	0.097386504598877	-1.3704402735946
-0.029178093585737	1.9395283644079	-2.1973020835777	-1.3732740197221
0.20145530423778	0.28040818634872	-0.67248335732338	-1.7776239320473
0.0078855136829026	-1.6690649651227	3.7032159301159	-1.3685010480591
-0.14385478420208	-1.212182052461	-1.8677094406945	-1.3474553150052
-0.049769916768839	2.0622752213828	0.73086190218079	-1.322268295974
0.11030530224075	1.1397711666637	-3.4879808623201	-1.5939164695107
0.09407832635447	-1.2521400199084	3.8553374178538	-1.5153615530095
-0.067281598980398	-2.0730643871798	-1.401553538854	-1.3508262389889
-0.15363838811958	1.4488612951479	1.9139866484943	-1.3305428510855
0.066556276360357	1.7315733766866	-4.2181585750839	-1.4350988672166
0.16233074858276	-0.46989804161596	1.1133553987494	-1.8095496958732
-0.0670934763396	-2.6475049024126	-0.22786072077148	-1.5204695090722
-0.12719922053854	1.4198961063982	2.073913894067	-1.5236881796311
0.071060777747065	0.96467657674512	-2.8479781451784	-0.14257264846206
0.15343812617703	0.74228439640593	-1.3588449359278	-0.36431847368921
0.17091588576356	-0.13753256051845	2.0746745268935	-0.28713559615329
0.13707374300061	-0.50956965661534	3.2123696624029	-0.045887379020041
0.10731606299689	-0.40644913371762	2.8183485322473	0.24908613771986
0.072733371220048	-0.21055544530028	1.445046650507	0.4769255143339
0.060074969976805	0.085627360022608	-0.80764128372359	0.54362632993857
0.052642564331282	-0.2948011798924	-1.2369897990587	0.44135793201619
-0.015942646761858	-0.73070594104196	-1.4088039728025	0.26754064883858
-0.056895089639987	-0.8426308125152	-2.000264963338	0.094021224436577
-0.15847609848819	-0.47963516224967	-2.2876833341193	-0.11400004246468
-0.12296160564443	0.72476503375615	-3.6960430220206	-0.40863107551877
-0.0056685612401652	1.5512144483208	-5.1498205581893	-0.86116355977484
0.059677242392038	-0.19894938215289	2.004419329821	-1.0490706040082
-0.015946815669355	-0.92468239669767	3.0370829494179	-0.756854230316
-0.070767806798952	-0.44920733616417	1.6564370406882	-0.51984982798306
-0.095563630182399	-0.22483638942597	0.82725794974606	-0.39468406010821
-0.14164118423136	-0.089236555182565	0.24580443212369	-0.32582452905472
-0.11593302680561	0.33462471632044	0.4275915974073	-0.29495927933586
-0.047860710955641	0.37265978518303	-0.39276674141723	-0.32229574865095
-0.065852300996329	0.3610384216195	-1.3340073245233	-0.3782406360329
0.008764415940492	0.45176722383949	-2.5054196114639	-0.60681745383573
0.0080228060640087	0.037825446580649	-2.6782877851608	-0.84260797908063
0.11753891502692	0.8576468899513	-2.6565306839093	-1.1962967195831
0.051423083445093	-0.87729402708875	3.8075220683942	-1.0574236528727
-0.015311923121719	-0.84211925676909	1.8394718244947	-0.7596572219794
-0.063034976091976	-0.12712607848899	0.99451156757166	-0.64610656090959
-0.058908097415724	0.184789247287	0.2736806762062	-0.54422387767014
-0.01848767283737	0.55386249690303	-0.40380344813315	-0.54245519518404
0.01181782425467	0.41385913272938	-2.5582587652736	-0.70196476416886
0.054023810710819	0.14399484040502	-2.6299140326699	-1.0296510745626
0.13345384773867	0.33254003431083	-0.68332005865883	-1.2626560628424
0.035526093387848	-1.0126799985152	3.7537639307019	-0.9791049567509
-0.072118480164755	-0.61005341078002	1.5680314345482	-0.72000371915018
-0.060262080610022	-0.092817103619715	0.82901590873313	-0.5865753579257
-0.06926427953139	0.30260966722844	0.25953887709609	-0.55473507812059
-0.028830665104065	0.58118148259202	-0.73541606160176	-0.56065312232734
0.032937385578097	0.30436781888883	-2.8203683238605	-0.75854793691752
0.038611222060969	0.11248125802246	-2.2541028233868	-1.0182570879138
0.092891360930857	0.30221013830153	-0.28414246798139	-1.2529317314038
0.041723473419683	0.86439111865801	-2.0720989490097	-0.083923917375559
0.076249545307359	0.42731176823645	-0.12764970214088	-0.24370911567757
0.10968012224383	-0.49812671718759	2.7690245786	-0.093181012476585
0.039323869240799	-0.73724248370369	3.3650442121505	0.23693935089474
-0.019560921202326	-0.21713048046842	0.99068044403229	0.49295301893141
-0.014384353855175	0.15322586250254	-1.4322971311937	0.40964697536776
-0.048420575182103	-0.39347535871984	-1.0855009791389	0.29811040245808
-0.054952709310005	-0.62038842864991	-1.342513585194	0.17645091230717
-0.12709621787258	-0.26125391011787	-2.199860412551	0.014168633674428
-0.10285059121161	0.92658913457822	-4.0596466706295	-0.3248113998123
0.038955177331223	1.7709099506528	-5.830750315451	-0.83167815507921
0.14577927247598	-0.18665183254057	1.9500417098907	-1.0273615023715
0.051218937939488	-0.91712307602056	3.137556422968	-0.74197454692475
0.0014480049439529	-0.31175006092932	2.056992423192	-0.46392233153247
-0.020470203637721	-0.16184095317739	1.2928255854414	-0.33220327789551
-0.004246315891902	0.24245211361969	1.7738389726685	-0.17195997184943
-0.01669801883669	-0.12523854079898	0.45905593556104	-0.052934009094205
-0.002652331996957	-0.27799173592089	-0.17800650203769	-0.032719905054945
-0.068559929639395	-0.19054077278494	-0.015834112229727	-0.069116404921871
-0.0719785781399	-0.028708947918257	0.26092281847001	-0.0071272840321841
-0.077693607001383	-0.33836054553787	-0.67819902592834	-0.081279092074068
-0.079405976762152	0.24217308547295	0.86992489075067	-0.033060583150563
-0.086911471083521	-0.15683946919682	-0.51116683271077	-0.049712519684848
-0.066732251081562	0.24299264810905	0.55797799477539	-0.023421634136485
-0.076427267224332	0.013196503067337	-0.096676095098217	-0.021776086060785
-0.032058821893392	0.094355500568265	0.11483649913916	-0.0067786174878171
-0.059063421262699	0.076501204056426	-0.0012302185508948	0.0077137545623285
-0.034458703785278	0.014984062047914	-0.19282230202811	-0.02436917375096
-0.04159086030306	0.23777069368076	0.47362650105129	0.0024636181967073
-0.038463844357009	-0.021856728659352	-0.28528005917148	0.021176621126389
0.012742445855975	0.037403418522788	-0.13259613035472	0.010731500445608
-0.014329415875822	0.09413078058553	0.012216803052712	-0.030331593243986
-0.014372250795385	0.28604415945192	0.55652485849584	0.0083172016264776
0.034082242636041	-0.0011057588609024	-0.18445169070614	0.019626319492267
0.003511108005641	0.098469194588894	0.16290459711406	0.04346800918736
0.028734082221892	-0.17060970412351	-0.5461640422158	-0.0063689449084663
0.026291375947472	0.18928430840513	0.56278690652275	0.02858925106766
0.01496342669579	-0.2023578097741	-0.60979082638241	0.0054615086483425
0.018661671630306	0.11058485455333	0.32492199123078	-0.038307301578431
0.038296155795761	0.15466950632617	0.550215445154	0.06871555564455
0.093552798459883	1.3447560192569	-3.6525267622889	-0.24407645842595
0.13041402845358	-0.3746173848877	2.2036592192869	-0.25789019671061
0.059689428155247	-1.1381852187668	4.4653681329047	0.072722737889564
-0.050014085584701	-0.58767844037193	2.4317859225045	0.40137266173032
-0.029835869060619	0.16576273920365	-1.1356583612621	0.49575017434642
-0.027827015502048	0.42109765669734	-2.6793974375327	0.30670361661745
-0.04596275751693	-0.6050603102079	-0.86406323384571	0.09555725268672
-0.062207699666633	-0.22920152895049	-1.7605360818363	-0.031258558278249
-0.056137453460443	0.97046592689221	-4.1166419136422	-0.30147221939841
0.12083497948826	1.6374640356866	-5.1352978068014	-0.84954524683928
0.15348753103938	-0.11678811617874	2.2827756870551	-0.9072374816979
0.12540260481627	-1.0320349590393	2.8739280033699	-0.6675557925991
0.026880893969556	-0.55873109406767	1.5962351934893	-0.44159037160437
-0.024387204115869	-0.21717327727743	1.2345295832443	-0.28559258389282
0.013066236021936	-0.17308650759082	0.58252801560174	-0.22371434211455
-0.047683657210286	0.29053276445685	1.5507551456098	-0.078336794634158
-0.01140294171312	-0.48763061462309	-0.9038224178928	-0.060899702306513
-0.068872058019866	-0.00065269947441804	0.20481251880441	-0.10101047962019
-0.012167022021983	0.1198315136291	0.27519426957228	-0.085973095478341
-0.048257541965756	0.32656514204955	0.81398663799583	-0.038040523322867
-0.028123759137892	0.067847668660525	-0.022975970705326	0.0066328720247069
